"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-12 16:40:54"
"Time Offset = -05:00:00"
"Duration = 00:00:58"
"Readings = 30"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-12 16:40:54","","10.980552","11.830183","20.426285","0.007981866","84518.375","0.99997306","0.013279182","13.32424","2.9548337","710.313","-0.55539715","-0.19892648","-0.39048305","0.2345686","80","947.0066","18.310608",""
"2024-03-12 16:40:56","","10.767771","11.870758","20.488516","0.008010899","84237.78","0.99997336","0.013318104","13.656626","2.9771502","710.32135","-0.572303","-0.21103317","-0.40236905","0.22613202","80","947.01776","18.310171",""
"2024-03-12 16:40:58","","10.842678","11.855666","20.45771","0.008031203","84015.125","0.99997365","0.0133453095","13.202994","2.9849203","710.2715","-0.46649483","-0.13657592","-0.32797852","0.2176704","80","946.9513","18.29299",""
"2024-03-12 16:41:00","","10.842498","11.854975","20.45569","0.00803423","83981.984","0.9999737","0.01334946","13.161621","2.9866698","710.2659","-0.45499107","-0.12848881","-0.31989056","0.21642429","80","946.9439","18.291046",""
"2024-03-12 16:41:02","","10.988034","12.1899185","21.023163","0.008261412","82007.47","0.99997395","0.013670036","13.452902","2.9985406","710.2905","-0.32279012","-0.03531434","-0.22694404","0.21612054","80","946.9767","18.281288",""
"2024-03-12 16:41:04","","10.534134","12.719388","21.824125","0.008634512","78637.01","0.99997646","0.014187542","11.971654","3.1563232","710.279","-0.08320306","0.13309401","0.12127814","0.20826648","80","946.96124","18.263145",""
"2024-03-12 16:41:06","","10.487781","12.791682","21.935755","0.008685024","78183.69","0.99997675","0.014257807","11.816545","3.1745934","710.27875","-0.051611166","0.15530907","0.16382757","0.20739159","80","946.96094","18.260794",""
"2024-03-12 16:41:08","","10.742011","13.121264","22.299026","0.008878685","75764.695","0.9999809","0.01450687","12.44572","3.4508543","710.2984","0.4642732","0.51776904","0.34334034","0.21527198","80","946.9872","18.260181",""
"2024-03-12 16:41:10","","10.838172","13.239198","22.31814","0.008883645","75484.88","0.9999815","0.014508197","9.045552","3.622841","710.26056","0.72062105","0.69809073","0.5125257","0.20792101","80","946.93665","18.242609",""
"2024-03-12 16:41:12","","10.859812","13.263569","22.332123","0.00889062","75370.38","0.99998176","0.014516517","8.693167","3.6520746","710.2571","0.768171","0.7315229","0.53732973","0.20741692","80","946.93207","18.240664",""
"2024-03-12 16:41:14","","10.526135","13.287378","22.354656","0.008901266","75257.44","0.9999818","0.014530582","7.243543","3.75733","710.3109","1.0665803","0.94128656","0.8838308","0.20703606","80","947.00385","18.24008",""
"2024-03-12 16:41:16","","10.497387","13.29948","22.334736","0.008894282","75172.305","0.999982","0.014517578","6.6377244","3.7937498","710.2744","1.4024508","1.1773201","1.0004128","0.21489932","80","946.9552","18.231222",""
"2024-03-12 16:41:18","","10.4812975","13.30174","22.33364","0.008894051","75157.47","0.999982","0.014516865","6.521697","3.8016999","710.27264","1.4507178","1.2112416","1.0264428","0.21576491","80","946.95276","18.23026",""
"2024-03-12 16:41:20","","10.530835","13.291379","22.30677","0.008881784","75235.16","0.999982","0.014499401","5.6595016","3.8339136","710.29114","1.7147057","1.3971331","1.2059382","0.20767213","80","946.97754","18.220798",""
"2024-03-12 16:41:22","","10.6552105","13.29456","22.290434","0.008875281","75218.234","0.99998206","0.014489419","5.52448","3.8693242","710.2989","1.8588685","1.5946656","1.4031109","0.19928797","80","946.9878","18.21143",""
"2024-03-12 16:41:24","","10.670291","13.294521","22.287708","0.008874138","75219.31","0.99998206","0.014487716","5.4772377","3.874403","710.3005","1.8841681","1.6228735","1.43131","0.19806676","80","946.9899","18.210073",""
"2024-03-12 16:41:26","","10.551077","13.298247","22.27315","0.008868434","75197.875","0.9999821","0.014477595","5.293946","3.8861504","710.3003","2.2263527","1.7639939","1.5723785","0.18959217","80","946.98035","18.200659",""
"2024-03-12 16:41:28","","10.386729","13.316115","22.286581","0.008875489","75096.99","0.9999821","0.0144862905","5.4920764","3.92471","710.3136","2.4391313","1.9085542","1.7169347","0.23709892","80","947.00653","18.191313",""
"2024-03-12 16:41:30","","10.403543","13.335744","22.313488","0.008888269","74986.484","0.9999822","0.014534347","5.654725","3.9340696","710.302","2.874142","2.2122715","2.0207229","0.28679177","80","946.9916","18.18189",""
"2024-03-12 16:41:32","","10.399994","13.338627","22.317118","0.008890013","74970.24","0.9999822","0.014540209","5.6813684","3.9364955","710.30115","2.9302852","2.251736","2.0601954","0.29424503","80","946.99084","18.18051",""
"2024-03-12 16:41:34","","10.568558","13.430534","22.451588","0.00895338","74457.59","0.99998224","0.014596563","5.8584037","3.9532158","710.3005","3.226545","2.460044","2.268487","0.32879788","80","946.9358","18.171103",""
"2024-03-12 16:41:36","","10.476534","13.46626","22.509209","0.008980234","74259.94","0.99998224","0.014632163","5.7709336","3.9649796","710.2747","3.4974086","2.6505513","2.458923","0.41637176","80","946.9487","18.170326",""
"2024-03-12 16:41:38","","10.472567","13.473688","22.520674","0.008985603","74218.69","0.99998224","0.014638114","5.767433","3.9669135","710.27185","3.5374737","2.6787286","2.4870915","0.427298","80","946.9482","18.16991",""
"2024-03-12 16:41:40","","10.605702","13.475948","22.513815","0.008982949","74212.805","0.99998224","0.0146321505","5.828267","3.9822571","710.2706","4.098316","3.072844","2.8814034","0.46373054","80","946.94946","18.160881",""
"2024-03-12 16:41:42","","10.797517","13.463931","22.486292","0.008970541","74273.28","0.99998224","0.0146158775","6.298243","3.9844854","710.2443","4.3826833","3.2728891","3.0813332","0.48256838","80","946.91504","18.142967",""
"2024-03-12 16:41:44","","10.824344","13.462624","22.482868","0.008969013","74280.09","0.99998224","0.014613761","6.35319","3.9852948","710.24146","4.435143","3.3097768","3.1182158","0.48580065","80","946.9112","18.140627",""
"2024-03-12 16:41:46","","10.882987","13.300065","22.198961","0.008837867","75188.586","0.9999821","0.014429313","6.905743","4.0113735","710.25433","4.7374096","3.522378","3.3307304","0.53568435","80","946.92834","18.130896",""
"2024-03-12 16:41:48","","10.817444","13.272514","22.158833","0.008818952","75325.266","0.9999821","0.014401338","7.3118114","4.003536","710.26154","5.17875","3.8326795","3.6410239","0.5703996","80","946.93805","18.12144",""
"2024-03-12 16:41:50","","10.812139","13.263216","22.143482","0.00881182","75375.336","0.9999821","0.01439115","7.3770776","4.003683","710.2629","5.2390113","3.8750513","3.6833916","0.57615024","80","946.9398","18.120052",""
"2024-03-12 16:41:52","","10.789263","13.258524","22.118853","0.008801226","75421.76","0.99998206","0.014377112","7.159687","4.01561","710.2978","5.387901","3.9787347","3.7880714","0.58440745","80","946.9864","18.119999",""
