"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-12 16:52:18"
"Time Offset = -05:00:00"
"Duration = 00:00:38"
"Readings = 20"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-12 16:52:18","","10.884053","11.57771","19.47962","0.0075754453","86393.42","0.9999806","0.012666429","13.010671","3.7842553","710.39136","-0.53136146","-0.18212804","-0.37358433","0.56577915","80","947.111","16.721355",""
"2024-03-12 16:52:20","","10.826887","11.603585","19.530901","0.007598973","86196.03","0.9999806","0.012700289","13.015563","3.7412875","710.3906","-0.5258247","-0.17821927","-0.36969158","0.566654","80","947.11005","16.720385",""
"2024-03-12 16:52:22","","10.911911","11.63301","19.587528","0.007621838","85963.734","0.9999806","0.012732298","13.881882","3.7340424","710.3904","-0.5353605","-0.18484138","-0.37639594","0.566944","80","947.10974","16.720062",""
"2024-03-12 16:52:24","","11.070286","11.666317","19.662182","0.007655147","85717.48","0.99998057","0.012780561","12.782451","3.7083285","710.39685","-0.5375395","-0.1864008","-0.33179694","0.567","80","947.11835","16.72",""
"2024-03-12 16:52:26","","11.090335","11.67105","19.672508","0.007659652","85681.82","0.99998057","0.012787048","12.697655","3.7048345","710.3975","-0.5382624","-0.18690927","-0.3272875","0.567","80","947.1193","16.72",""
"2024-03-12 16:52:28","","11.011069","11.682485","20.092005","0.007852277","83955.914","0.99998057","0.013059804","13.209714","3.680217","710.39777","-0.22127996","0.035804395","-0.15180655","0.567","80","947.1196","16.710773",""
"2024-03-12 16:52:30","","10.983731","12.139948","20.508005","0.008044619","82219.3","0.9999808","0.013330204","13.144194","3.6812427","710.4044","0.073696844","0.24338011","0.05302659","0.567","80","947.12854","16.719046",""
"2024-03-12 16:52:32","","10.977382","12.19076","20.569765","0.008073123","81962.31","0.9999808","0.013370347","13.159729","3.6804602","710.40515","0.11831826","0.27476713","0.082201235","0.567","80","947.1295","16.719606",""
"2024-03-12 16:52:34","","11.440607","12.128744","20.38261","0.007990004","82451.13","0.9999812","0.013248698","15.303993","3.7967074","710.3983","0.392285","0.4673957","0.577224","0.567","80","947.12036","16.720013",""
"2024-03-12 16:52:36","","11.480882","12.094035","20.718397","0.008150537","80683.95","0.9999815","0.013466958","11.440438","3.9044173","710.3845","1.3244171","1.12255","0.9607838","0.55097383","80","947.10205","16.728903",""
"2024-03-12 16:52:38","","11.346869","12.426284","20.80215","0.008190951","80223.32","0.9999816","0.013521399","10.454156","3.9726734","710.3833","1.8139464","1.4668958","1.2873127","0.5649043","80","947.1004","16.729628",""
"2024-03-12 16:52:40","","11.331302","12.46307","20.824894","0.008201841","80103.37","0.9999816","0.013536182","10.190195","3.9839678","710.3827","1.9030889","1.5295815","1.3367044","0.5658929","80","947.0996","16.73004",""
"2024-03-12 16:52:42","","11.059786","12.503943","20.8548","0.008216255","79942.8","0.9999816","0.013571054","9.822574","4.0429134","710.38275","2.7654493","2.1356893","1.9443045","0.56673276","80","947.0997","16.73",""
"2024-03-12 16:52:44","","11.016843","12.601054","20.988543","0.008279101","79359.25","0.9999816","0.013644545","9.7459955","4.0574365","710.38275","3.3616033","2.5547974","2.3634424","0.55935705","80","947.10815","16.721508",""
"2024-03-12 16:52:46","","11.00241","12.6120825","21.004356","0.008286543","79289.32","0.9999816","0.013653912","9.725679","4.061064","710.38275","3.4588692","2.6231709","2.431827","0.55850804","80","947.10913","16.720564",""
"2024-03-12 16:52:48","","11.107151","12.602371","20.9881","0.008279026","79350.21","0.9999816","0.013642506","10.622054","4.079556","710.36926","3.945836","2.9657755","2.774199","0.5581263","80","947.08246","16.729185",""
"2024-03-12 16:52:50","","11.182843","12.622535","21.013018","0.008290977","79223.42","0.9999816","0.013679897","10.562597","4.0936017","710.3941","4.8977284","3.6350865","3.443446","0.55025274","80","947.11505","16.738297",""
"2024-03-12 16:52:52","","11.195252","12.624096","21.014711","0.008291805","79213.61","0.9999816","0.0136833945","10.589733","4.095848","710.39636","5.0207114","3.721568","3.5299118","0.54938686","80","947.1177","16.739672",""
"2024-03-12 16:52:54","","11.167123","12.650308","21.050806","0.008308878","79049.5","0.9999816","0.013684893","10.837138","4.107974","710.3976","5.647162","4.1620135","3.9703498","0.5490719","80","947.1194","16.73075",""
"2024-03-12 16:52:56","","11.297001","12.6320915","21.009771","0.008290398","79163.48","0.9999815","0.013656982","10.474918","4.1230774","710.35846","6.1307545","4.50177","4.3103495","0.54113305","80","947.06726","16.738995",""
