"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:25:06"
"Time Offset = -05:00:00"
"Duration = 00:02:54"
"Readings = 88"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:25:06","58.936226","101.78659","0.04617784","16967.506","1.0000039","0.06616129","1.8972323","0.01927518","1.1333414","2.9531288","717.2597","-0.28360212","-0.028499624","16.797785","71","956.2682","12.28615","46.013936431115845","-89.6714557669735",""
"2024-03-13 14:25:08","58.928932","101.77296","0.04617151","16969.594","1.0000039","0.06615243","1.930762","0.019180588","1.1311966","2.9560137","717.2604","-0.2942862","-0.036417227","16.797213","71","956.26904","12.288746","46.01393831423343","-89.67147216913405",""
"2024-03-13 14:25:10","59.094437","94.51307","0.042755652","18306.324","1.0000006","0.061433494","1.2550043","0.019449348","1.0854942","2.9538512","717.254","-0.3009827","-0.029849727","16.796354","71","956.2606","12.298497","46.01393474792241","-89.67147986027655",""
"2024-03-13 14:25:12","59.11278","93.76681","0.042404644","18443.441","1.0000004","0.060948424","1.1996018","0.019395428","1.0797914","2.9558642","717.25366","-0.3057408","-0.032224957","16.795656","71","956.2601","12.300188","46.01393260621848","-89.67147614590776",""
"2024-03-13 14:25:14","51.13244","88.11508","0.03972849","19704.492","0.99999607","0.057274804","1.3146708","0.018933577","1.0978006","2.811283","717.2603","-0.22544691","0.028497543","16.820982","71","956.269","12.336994","46.01394211523716","-89.671489428828",""
"2024-03-13 14:25:16","55.41601","96.132256","0.043481767","17346.375","1.0000014","0.06506999","1.9704338","0.019297717","0.3618317","2.7614934","717.2607","0.020819945","0.19217753","16.798567","71","956.2695","12.3478565","46.01393567666333","-89.67148201298583",""
"2024-03-13 14:25:18","55.57443","96.76876","0.04377868","17145.482","1.0000019","0.06575209","2.043587","0.01931697","0.2860611","2.7511845","717.261","0.04919778","0.21128522","16.797134","71","956.26984","12.350311","46.01393315327627","-89.67148541274912",""
"2024-03-13 14:25:20","59.235325","102.31564","0.046425313","16824.51","1.0000044","0.066724986","2.996118","0.019267937","0.058013164","2.850696","717.29535","0.38033882","0.457709","16.796124","71","956.31573","12.377569","46.01393615934141","-89.67149159706491",""
"2024-03-13 14:25:22","59.630398","102.84181","0.046682402","16750.041","1.0000052","0.06684806","3.3413777","0.021882758","0.033102687","2.9900577","717.2645","0.78337985","0.7425397","16.796","71","956.2746","12.396779","46.013938603488874","-89.67149470047822",""
"2024-03-13 14:25:24","59.792286","103.081474","0.046797514","16734.94","1.0000054","0.06688218","3.4111543","0.022155518","0.023369186","3.008299","717.2625","0.83743834","0.7812075","16.796","71","956.2719","12.399792","46.01393186431974","-89.67149559446571",""
