"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-12 17:20:48"
"Time Offset = -05:00:00"
"Duration = 00:08:48"
"Readings = 265"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (ft) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-12 17:20:48","0.054945055","0.09053906","0","18200000","0.9999735","5.885039E-05","39.529594","0.013773148","1.6037158","4.4154053","711.9021","-0.6194334","-0.8043343","0","69","949.1252","14.178972","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:20:50","0.054945055","0.09042059","0","18200000","0.9999731","5.8773385E-05","16.584362","0.018120332","1.6014142","4.4385495","711.8639","-0.6188506","-0.8052903","0","69","949.0744","14.17069","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:20:52","0.054945055","0.090344235","0","18200000","0.99997294","5.8723756E-05","24.309486","0.014558711","1.6259832","4.4833384","711.9009","-0.6303881","-0.8004542","0","69","949.1236","14.178979","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:20:54","0.054945055","0.09033229","0","18200000","0.9999729","5.8715992E-05","24.293892","0.014331504","1.6284469","4.4887347","711.9033","-0.63157165","-0.7999486","0","69","949.12683","14.179523","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:20:56","0.054945055","0.09025764","0","18200000","0.99997264","5.8662616E-05","3.6092288","0.017603599","1.6425442","4.5157995","711.8981","-0.5861548","-0.7238068","0","69","949.11993","14.170959","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:20:58","0.054945055","0.09015971","0","18200000","0.9999724","5.8603244E-05","2.0987048","0.015502247","1.6478004","4.550752","711.86597","-0.5917284","-0.7386235","0","69","949.0771","14.161779","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:00","0.054945055","0.09014674","0","18200000","0.99997234","5.8595127E-05","1.2269078","0.0153914355","1.6487622","4.555335","711.8622","-0.5908169","-0.7377685","0","69","949.072","14.160467","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:02","0.054945055","0.09010002","0","18200000","0.99997216","5.854473E-05","1.5921053","0.03634646","1.6327571","4.57188","711.8542","-0.59614766","-0.74945146","0","69","949.0614","14.160134","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:04","20.94071","36.031948","0.015497784","2703600.2","0.9999814","0.023420764","1.1333345","0.018888539","1.5780343","4.5840855","711.8404","-0.6084762","-0.7808506","0","69","949.04297","14.151466","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:06","23.221872","39.957546","0.017190466","1011070.1","0.9999824","0.025972404","1.0956753","0.017721165","1.5714867","4.5858984","711.83875","-0.60998076","-0.78462297","0","69","949.0407","14.150534","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:08","31.22759","54.52837","0.023937333","284308.97","0.9999798","0.03544344","1.0591161","0.016008927","1.6707397","2.7905295","711.83136","-0.35235292","-0.011743763","0","69","949.03094","14.132089","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:10","48.82749","85.19591","0.03832501","20485.594","0.9999986","0.057233587","1.1493196","0.020583177","1.6759048","2.7048917","711.85","-0.23834252","0.09161041","0","69","949.0558","14.122075","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:12","50.985035","88.97977","0.040101707","18904.691","1.0000006","0.05989734","1.1596473","0.021092534","1.6803025","2.6295135","711.85175","-0.21629775","0.13146478","0","69","949.05817","14.120325","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:14","54.903866","94.41431","0.04274137","18214.176","1.0000037","0.061588593","1.2542771","0.02087364","1.6888257","3.084508","711.8327","-0.22054936","0.10759462","0","69","949.0328","14.111331","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:16","55.90582","95.89659","0.043453794","17854.953","1.000005","0.063193604","1.6069548","0.022873774","1.6827693","3.1652362","711.84406","-0.23492469","0.078412004","0","69","949.04785","14.101936","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:18","56.093075","96.14801","0.04357652","17825.268","1.0000052","0.063360564","1.6485659","0.023070239","1.6824178","3.1885457","711.8446","-0.2368877","0.0744691","0","69","949.0486","14.100628","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:20","56.965034","97.48077","0.044213254","17555.186","1.0000063","0.063444056","1.3939725","0.021488883","1.6481168","3.2146847","711.8318","-0.21463457","0.1255046","0","69","949.0315","14.091236","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:22","57.24404","97.87387","0.044403393","17469.338","1.0000068","0.06364967","1.30024","0.022210596","1.6590669","3.2627535","711.831","-0.21388936","0.0971637","0","69","949.0304","14.073171","46.013784701800056","-89.67184208729535",""
"2024-03-12 17:21:24","57.30464","97.963036","0.044446234","17450.568","1.0000069","0.06367116","1.2791544","0.022227993","1.6591101","3.2688997","711.8304","-0.2129475","0.09589482","0","69","949.0296","14.070828","46.013784701800056","-89.67184208729535",""
