"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 12:34:16"
"Time Offset = -05:00:00"
"Duration = 00:03:40"
"Readings = 111"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 12:34:16","","10.898532","45.225784","79.99999","0.03581618","22113.273","0.9999795","0.051994994","0.59318805","2.243103","716.25555","-0.26234967","0.0069126696","-0.17932467","0.39441508","74","954.9294","8.840562",""
"2024-03-13 12:34:18","","11.110158","45.373318","80.26578","0.036048442","21968.148","0.99998","0.052319307","0.59100896","2.240499","716.2489","-0.26322508","0.006324173","-0.1845911","0.3794335","74","954.92053","8.831183",""
"2024-03-13 12:34:20","","11.097541","46.548664","82.27087","0.036898635","21476.383","0.9999811","0.053494696","0.5347846","2.2525475","716.25494","-0.27875796","-0.004672294","-0.1957934","0.37863952","74","954.9285","8.821851",""
"2024-03-13 12:34:22","","11.104601","46.68283","82.50036","0.037000276","21417.3","0.9999812","0.053635158","0.5290781","2.2537956","716.2553","-0.2805482","-0.005937256","-0.19726929","0.3779195","74","954.9291","8.820518",""
"2024-03-13 12:34:24","","11.124224","44.619392","78.863556","0.03528974","20682.254","0.99998283","0.055516627","0.64008176","2.26447","716.2288","-0.12039324","0.106919065","-0.08464487","0.378","74","954.8937","8.802214",""
"2024-03-13 12:34:26","","11.220542","53.239273","93.877754","0.042335037","18652.082","0.9999877","0.06158211","0.69597876","2.285665","716.2205","0.05623569","0.23099431","0.039537624","0.378","74","954.8827","8.8007345",""
"2024-03-13 12:34:28","","11.231832","54.09342","95.36411","0.043032743","18406.982","0.9999883","0.06230392","0.7062998","2.2883058","716.2186","0.08129128","0.24860819","0.05715346","0.378","74","954.8802","8.799934",""
"2024-03-13 12:34:30","","11.208432","58.185543","102.08615","0.046212774","17181.617","0.99999434","0.066437274","0.7863859","2.478868","716.2184","0.23697548","0.3580471","0.29049265","0.36988968","74","954.8799","8.8",""
"2024-03-13 12:34:32","","11.209833","58.9728","103.41468","0.046838965","16971.875","0.9999952","0.06711484","0.7968635","2.4998324","716.2181","0.2601943","0.37436467","0.31990916","0.36903256","74","954.87946","8.8",""
"2024-03-13 12:34:34","","11.191359","59.239323","103.51647","0.046920255","16856.61","0.9999987","0.0672857","0.82581073","2.5974557","716.1973","0.54166263","0.5722169","0.39075395","0.36056414","74","954.8517","8.781349",""
"2024-03-13 12:34:36","","11.217358","59.54541","103.66097","0.047005106","16791.367","1.0000002","0.06737964","0.7116194","2.7175434","716.19635","0.69609815","0.680766","0.4926819","0.3602145","74","954.8504","8.780477",""
"2024-03-13 12:34:38","","11.219365","59.595036","103.69503","0.047024038","16778.465","1.0000006","0.067401774","0.7013169","2.7332296","716.19543","0.7221491","0.69907707","0.50565976","0.35986504","74","954.84924","8.779699",""
"2024-03-13 12:34:40","","11.116485","59.750313","103.8035","0.047037557","16743.121","1.0000018","0.067400515","0.81223375","2.7805355","716.2237","0.9540218","0.86205894","0.6707441","0.36","74","954.8869","8.770705",""
"2024-03-13 12:34:42","","11.293074","59.782227","103.64723","0.047020525","16728.098","1.0000027","0.06736337","0.79773855","2.802463","716.19867","1.1024241","0.9667091","0.7750814","0.36795068","74","954.85345","8.761381",""
"2024-03-13 12:34:44","","11.307828","59.79096","103.63466","0.04701916","16725.246","1.0000029","0.06735931","0.80065423","2.8063295","716.197","1.1266314","0.98376","0.79210067","0.36879173","74","954.8513","8.760047",""
"2024-03-13 12:34:46","","11.240723","59.74252","103.53452","0.046975125","16738.533","1.0000031","0.06726522","0.87837994","2.8512142","716.1959","1.3729943","1.1569554","0.9653111","0.36896032","74","954.84985","8.750924",""
"2024-03-13 12:34:48","","11.07655","59.758343","103.41179","0.046927486","16734.066","1.0000036","0.06721422","0.80535376","2.8676488","716.2286","1.5453092","1.277972","1.0864606","0.3768562","74","954.89343","8.750287",""
"2024-03-13 12:34:50","","11.05653","59.758404","103.39559","0.04692094","16734.049","1.0000037","0.06720559","0.8004399","2.8709607","716.23206","1.572128","1.2968124","1.105316","0.37768772","74","954.8981","8.749907",""
"2024-03-13 12:34:52","","11.111695","59.798004","103.46154","0.046952058","16722.967","1.0000037","0.06724982","0.9075601","2.9019837","716.2469","1.758458","1.4277372","1.2363191","0.38627744","74","954.9179","8.740748",""
"2024-03-13 12:34:54","","11.068065","59.81964","103.325714","0.046899457","16717.002","1.0000045","0.06716172","0.8847339","2.9469438","716.2545","2.0402057","1.6258014","1.4344074","0.39466947","74","954.928","8.740237",""
"2024-03-13 12:34:56","","11.065787","59.823387","103.313934","0.0468951","16715.963","1.0000046","0.06715406","0.8865367","2.9528956","716.2558","2.077047","1.6516982","1.4603095","0.39587268","74","954.9297","8.739833",""
"2024-03-13 12:34:58","","10.964767","59.791508","103.21191","0.04685027","16724.793","1.0000048","0.06708774","0.93720704","2.9609246","716.2421","2.2186494","1.7514819","1.559866","0.41223174","74","954.9115","8.721889",""
"2024-03-13 12:35:00","","11.080344","59.79499","103.1442","0.046823222","16718.56","1.0000052","0.067050576","0.90507376","2.994133","716.2477","2.5505388","1.9846736","1.7932074","0.41340235","74","954.91895","8.7120905",""
"2024-03-13 12:35:02","","11.089036","59.794228","103.13384","0.046818938","16718.219","1.0000054","0.067044556","0.9036037","2.9978325","716.24774","2.5898755","2.0123224","1.8208638","0.4140883","74","954.91907","8.71043",""
"2024-03-13 12:35:04","","11.126606","59.83588","103.12854","0.046821404","16711.986","1.0000056","0.067034066","1.0705789","3.0063112","716.2274","2.7581723","2.1306357","1.939188","0.42232177","74","954.89185","8.700864",""
"2024-03-13 12:35:06","","11.054694","59.84658","103.09665","0.046809647","16709.219","1.0000057","0.066990994","0.9765181","3.034202","716.2584","2.9280417","2.3659234","2.1745238","0.43040943","74","954.93317","8.700283",""
"2024-03-13 12:35:08","","11.048332","59.84932","103.093315","0.046808597","16708.709","1.0000057","0.06698622","0.97356284","3.0373187","716.2608","2.9512808","2.39424","2.2028449","0.43157655","74","954.93634","8.699866",""
"2024-03-13 12:35:10","","10.858651","59.837227","103.0253","0.046779674","16712.006","1.000006","0.06696418","1.0231884","3.039462","716.24915","3.3549478","2.5620856","2.3706708","0.43183422","74","954.9209","8.682118",""
"2024-03-13 12:35:12","","10.964877","59.8327","102.97959","0.046760634","16713.27","1.0000062","0.06693577","1.070336","3.0620127","716.217","3.5219185","2.6728396","2.585949","0.432","74","954.878","8.663757",""
"2024-03-13 12:35:14","","10.970049","59.831776","102.97243","0.046757627","16713.527","1.0000062","0.06693211","1.0776379","3.0644104","716.21295","3.553373","2.689741","2.6141102","0.432","74","954.8726","8.661158",""
"2024-03-13 12:35:16","","10.945157","59.852394","102.94008","0.046746764","16707.77","1.0000064","0.06691105","1.0689318","3.07566","716.21155","3.8916116","2.9277344","2.7490242","0.43986505","74","954.8707","8.651683",""
