"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 12:52:25"
"Time Offset = -05:00:00"
"Duration = 00:01:24"
"Readings = 43"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 12:52:25","","10.212871","59.362263","103.31796","0.04684481","16845.727","1.0000002","0.06715667","0.65388125","2.7254112","716.15155","-0.064372115","0.15715443","-0.034243654","0.387","73","954.7907","10.888019",""
"2024-03-13 12:52:27","","10.067773","59.519928","103.321266","0.046864048","16801.113","1.0000018","0.067158826","0.7651136","2.785567","716.17664","-0.07039021","0.14347705","-0.048146356","0.387","73","954.8242","10.923531",""
"2024-03-13 12:52:29","","10.048552","59.530785","103.31016","0.0468608","16798.043","1.0000019","0.067151606","0.77753806","2.792534","716.1789","-0.07082507","0.14263137","-0.049008515","0.387","73","954.8272","10.927637",""
"2024-03-13 12:52:31","","10.328208","59.258617","102.734024","0.046597283","16875.223","1.0000023","0.0673667","0.5028951","2.8417754","716.1935","0.40290096","0.47500703","0.28351262","0.37900662","73","954.8466","10.955815",""
"2024-03-13 12:52:33","","10.349894","59.238533","102.6792","0.046572864","16880.922","1.0000024","0.06738787","0.4805467","2.848723","716.19586","0.44832984","0.50651526","0.31502622","0.37823632","73","954.84973","10.9598255",""
"2024-03-13 12:52:35","","10.427214","59.940704","103.70588","0.04706689","16683.361","1.0000038","0.06746013","0.6025667","2.8615863","716.1613","0.70268273","0.6856023","0.49403515","0.36981308","73","954.8038","11.005613",""
"2024-03-13 12:52:37","","10.436572","59.978825","103.643654","0.047045957","16672.63","1.0000046","0.06732358","0.7448219","2.9377253","716.1855","1.0375246","0.9209232","0.7294524","0.34578577","73","954.83594","11.043316",""
"2024-03-13 12:52:39","","10.4396105","60.006844","103.672905","0.04706093","16664.746","1.0000048","0.067312","0.763691","2.9457643","716.1867","1.0789889","0.9500689","0.7586047","0.34310284","73","954.83765","11.048624",""
"2024-03-13 12:52:41","","10.57007","59.95888","103.47681","0.046976168","16678.098","1.000005","0.06725375","0.88228786","2.9627414","716.18115","1.2055403","1.038941","0.84757924","0.33420458","73","954.8302","11.094691",""
"2024-03-13 12:52:43","","10.39624","59.94895","103.41626","0.046950534","16680.86","1.0000054","0.06720026","0.7824423","2.99173","716.2128","1.5115248","1.2541164","1.0627078","0.34095794","73","954.8725","11.14063",""
