"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 15:00:39"
"Time Offset = -05:00:00"
"Duration = 00:01:00"
"Readings = 31"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 15:00:39","58.52167","104.15026","0.047078997","17088.338","0.99998325","0.06767291","1.711276","0.018887734","0.9030475","2.0229843","717.4371","-0.06905809","0.13903299","16.791285","71","956.5046","9.354831","46.01284818679601","-89.67211608969008",""
"2024-03-13 15:00:41","58.62092","104.2651","0.047136955","17058.963","0.9999839","0.067760155","1.7479178","0.019055832","0.85972184","2.036233","717.43933","-0.06382015","0.14265029","16.78893","71","956.50757","9.358428","46.01286335413787","-89.67212606910206",""
"2024-03-13 15:00:43","58.64141","103.87143","0.046982333","17052.86","0.99998736","0.06751278","2.162504","0.019995835","0.3686479","2.1975756","717.4404","-0.076995045","0.13626519","16.795574","71","956.50903","9.386161","46.013148086578134","-89.67212627141791",""
"2024-03-13 15:00:45","58.910484","104.30091","0.047222424","16888.719","0.9999921","0.0677956","2.1206818","0.017991284","0.19268204","2.2709434","717.4095","0.13722973","0.28784254","16.818281","71","956.4678","9.388784","46.01314322993557","-89.67211856227894",""
"2024-03-13 15:00:47","58.937515","104.330475","0.04724139","16871.584","0.9999927","0.06781481","2.1292062","0.017804736","0.15777937","2.2841365","717.40607","0.15984763","0.30395114","16.821075","71","956.46326","9.38995","46.013148773872096","-89.67212180157676",""
"2024-03-13 15:00:49","59.521683","104.46744","0.047329653","16791.385","0.99999535","0.06790383","2.3172653","0.022223413","0.07059188","2.4807467","717.45074","0.42107385","0.48482433","16.78253","71","956.5228","9.434315","46.01314886456546","-89.67211245896291",""
"2024-03-13 15:00:51","59.746254","104.36192","0.047311183","16733.367","0.9999989","0.06783371","2.6457558","0.026150757","0.027425002","2.6201692","717.43494","0.84792143","0.7872868","16.794899","71","956.5017","9.454663","46.01313974248526","-89.67211277984582",""
"2024-03-13 15:00:53","59.790447","104.35309","0.04731112","16724.938","0.9999994","0.0678278","2.6888068","0.026748756","0.020261044","2.642155","717.43494","0.90292186","0.8261108","16.794764","71","956.5018","9.458474","46.01313326305782","-89.67210615896988",""
"2024-03-13 15:00:55","59.8189","104.15531","0.047234625","16717.129","1.0000004","0.06770079","2.515141","0.026201716","0.012702913","2.676014","717.4339","1.1352732","0.9900381","16.795612","71","956.50037","9.477346","46.0131267041325","-89.67211012119469",""
"2024-03-13 15:00:57","59.828747","104.129196","0.047225244","16714.37","1.0000006","0.06768391","2.5094104","0.02628882","0.010566926","2.68451","717.433","1.1760985","1.0189059","16.796318","71","956.49915","9.480018","46.013116242101304","-89.67211490710865",""
"2024-03-13 15:00:59","59.84366","104.0366","0.047189582","16710.209","1.0000013","0.067623794","2.3434947","0.02897624","0.028129494","2.7568388","717.4265","1.5882001","1.3090038","16.796","71","956.4905","9.498429","46.01311080265976","-89.67212079302593",""
"2024-03-13 15:01:01","59.84913","103.869125","0.04712258","16708.682","1.0000021","0.067514926","3.051514","0.029852","0.027283845","2.7928963","717.4261","1.8703191","1.50772","16.788113","71","956.4899","9.517022","46.01310585861873","-89.67212586966221",""
"2024-03-13 15:01:03","59.850357","103.84833","0.04711432","16708.338","1.0000023","0.06750141","3.119882","0.030043896","0.027808206","2.7993498","717.4258","1.9148315","1.5390686","16.787289","71","956.48956","9.5196295","46.013110492112595","-89.67211982944072",""
"2024-03-13 15:01:05","59.857796","103.80214","0.0470965","16706.262","1.0000026","0.06747139","3.1403441","0.031903286","0.03455569","2.8337934","717.45355","2.1370711","1.8747346","16.787048","71","956.5266","9.556799","46.01311416011499","-89.67211895257726",""
"2024-03-13 15:01:07","59.79984","103.64793","0.047036108","16710.135","1.0000032","0.0673768","4.535479","0.035226136","0.02874521","2.8503551","717.4747","2.5759437","2.0246542","16.787","71","956.55475","9.576336","46.01311561451675","-89.67211460864415",""
"2024-03-13 15:01:09","59.794075","103.63036","0.047029246","16710.46","1.0000033","0.067365974","4.680366","0.035641894","0.028402174","2.853345","717.4779","2.629727","2.0525842","16.787","71","956.559","9.579732","46.013109467743234","-89.6721178156543",""
"2024-03-13 15:01:11","59.81389","103.511","0.046974506","16717.562","1.0000037","0.06728259","3.2509215","0.0684498","0.034476567","2.8979409","717.4436","2.896728","2.2313194","16.79532","71","956.51324","9.607582","46.01310566763416","-89.67211607850962",""
"2024-03-13 15:01:13","59.870224","103.47832","0.046967156","16702.44","1.0000043","0.06728817","2.712353","0.041367423","0.036108855","2.9359972","717.42883","3.2325072","2.4577842","16.78795","71","956.4936","9.626629","46.013098303625796","-89.67210855031283",""
"2024-03-13 15:01:15","59.877045","103.47067","0.046964437","16701.107","1.0000044","0.06728579","2.598124","0.039756566","0.036529742","2.9416814","717.4259","3.2771125","2.4882865","16.78749","71","956.4897","9.629671","46.01309171008564","-89.67209780143826",""
"2024-03-13 15:01:17","59.908978","103.47443","0.046969656","16691.99","1.0000046","0.06726091","2.3146613","0.04491719","0.11361266","2.9384336","717.4669","3.386439","2.5189712","16.819809","71","956.54443","9.647987","46.01308653750464","-89.672095196894",""
"2024-03-13 15:01:19","59.93307","103.503876","0.046984266","16685.28","1.0000046","0.06727853","2.6770852","0.15501499","0.28764075","2.9580681","717.45013","3.599935","2.5507214","16.798708","71","956.5221","9.675063","46.013082522304586","-89.67210356237584",""
"2024-03-13 15:01:21","59.936626","103.50709","0.046985965","16684.29","1.0000046","0.067279406","2.7051218","0.16682656","0.30864984","2.9599507","717.4499","3.625631","2.554744","16.797682","71","956.5217","9.678534","46.01307805936131","-89.67210862307839",""
"2024-03-13 15:01:23","59.916924","103.45651","0.046962306","16692.248","1.0000046","0.067246735","2.717854","0.724435","4.0345855","2.9644656","717.4487","3.7059944","2.557562","16.812513","71","956.5202","9.706289","46.01307618979218","-89.67211837998731",""
"2024-03-13 15:01:25","59.912148","103.422714","0.046948932","16691.43","1.0000048","0.06722476","3.317342","5.8912454","3.0092013","2.9733462","717.4357","3.7484179","2.5615056","16.798101","71","956.5028","9.734176","46.01307962266357","-89.67211549904202",""
"2024-03-13 15:01:27","59.910892","103.417274","0.046946645","16691.637","1.0000048","0.067221224","3.3800528","6.459175","3.0281224","2.974376","717.4344","3.755006","2.561931","16.79717","71","956.50104","9.73801","46.01307906629202","-89.67211295762488",""
"2024-03-13 15:01:29","59.837284","103.22507","0.046855964","16720.725","1.0000049","0.06709428","4.949363","8.13802","2.6961558","2.993582","717.4471","3.7506604","2.5786612","16.788307","71","956.51794","9.75729","46.01308594189077","-89.67210996548259",""
"2024-03-13 15:01:31","59.889053","103.341125","0.046912834","16698.676","1.000005","0.06717147","3.5551264","2.3153734","3.0318081","2.9857495","717.4478","3.4783056","2.5246718","16.817795","71","956.519","9.776173","46.013097663163975","-89.67209796171612",""
"2024-03-13 15:01:33","59.892082","103.347046","0.046915848","16697.316","1.000005","0.06717544","3.4564645","1.7165995","3.0623538","2.9855459","717.4484","3.4482486","2.5193596","16.820766","71","956.5198","9.778813","46.013107959405744","-89.6720988592984",""
"2024-03-13 15:01:35","59.93515","103.31867","0.04690936","16684.883","1.0000055","0.067087784","6.2791095","1.6044794","2.4094076","3.0156999","717.47504","1.8896648","1.5081991","16.798357","71","956.5552","9.81513","46.01311700035225","-89.67210301210122",""
"2024-03-13 15:01:37","59.861355","103.10387","0.046814207","16705.273","1.0000057","0.0670081","4.309521","0.25896254","0.4903503","3.0351357","717.43945","1.2328047","1.0551045","16.79709","71","956.50775","9.826776","46.01312281157622","-89.67210196377137",""
"2024-03-13 15:01:39","59.854584","103.07888","0.046803325","16707.16","1.0000058","0.06699594","4.201094","0.13384868","0.25639984","3.0383618","717.4365","1.10725","0.97020173","16.79603","71","956.50385","9.829259","46.01313073986942","-89.67210094505843",""
