"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 12:56:24"
"Time Offset = -05:00:00"
"Duration = 00:01:06"
"Readings = 34"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 12:56:24","","10.326297","58.107437","102.27181","0.04627832","17212.13","0.999992","0.066467814","0.87076837","2.3830018","716.1029","-0.0037660063","0.18882476","-0.0026477657","0.396","73","954.7259","13.41812",""
"2024-03-13 12:56:26","","10.4463825","58.131996","102.30872","0.046296027","17203.031","0.9999925","0.066813245","0.8581352","2.3920026","716.0915","-0.023640655","0.17484489","-0.016621035","0.396","73","954.7107","13.437224",""
"2024-03-13 12:56:28","","10.457528","58.12845","102.30187","0.04629286","17202.557","0.99999255","0.0668457","0.8651642","2.392621","716.09186","-0.024132201","0.17449863","-0.016966626","0.396","73","954.7112","13.44015",""
"2024-03-13 12:56:30","","10.679141","58.691822","103.25413","0.046741296","17038.273","0.9999928","0.06714043","0.7545221","2.4021416","716.03516","-0.046317466","0.15890218","-0.03256442","0.38765872","73","954.6356","13.4585",""
"2024-03-13 12:56:32","","10.572093","58.971798","103.63374","0.04692659","16957.389","0.99999374","0.06796187","0.8687842","2.436412","716.0062","0.45721722","0.51278484","0.3214557","0.3872324","73","954.597","13.476882",""
"2024-03-13 12:56:34","","10.569199","59.02","103.705826","0.046961192","16943.383","0.99999386","0.06805451","0.8764479","2.4401777","716.00134","0.50697494","0.5477542","0.35643885","0.38688955","73","954.59045","13.479388",""
"2024-03-13 12:56:36","","10.693274","59.93148","104.61979","0.04743466","16686.135","0.9999988","0.06805583","0.9356962","2.5410626","716.01483","0.75254697","0.7206976","0.5290932","0.37880373","73","954.6084","13.525309",""
"2024-03-13 12:56:38","","10.778759","60.040337","104.50788","0.04740206","16655.646","1.0000006","0.06778171","0.9768058","2.7100792","716.02155","1.2837108","1.0941899","0.90253854","0.35553965","73","954.61743","13.536685",""
"2024-03-13 12:56:40","","10.792143","60.083492","104.5291","0.047415584","16643.49","1.000001","0.06775247","0.9826683","2.7304642","716.02277","1.3441528","1.1367002","0.9450335","0.3529264","73","954.619","13.53943",""
"2024-03-13 12:56:42","","10.705804","59.97853","104.07308","0.04721958","16672.639","1.0000024","0.06762864","1.1234171","2.773466","716.0364","1.5481147","1.2801005","1.0884329","0.34370404","73","954.63715","13.5574255",""
"2024-03-13 12:56:44","","10.700259","59.97037","104.02202","0.047198042","16674.904","1.0000026","0.0676059","1.1386836","2.783778","716.03796","1.587289","1.307644","1.1159753","0.34194577","73","954.6392","13.559531",""
"2024-03-13 12:56:46","","10.884705","59.959545","103.9294","0.04715939","16677.912","1.0000029","0.067541465","1.1601855","2.846111","716.0451","1.9150008","1.5376587","1.3463796","0.35034543","73","954.6488","13.596726",""
"2024-03-13 12:56:48","","10.751722","59.954437","103.75078","0.047086585","16679.332","1.0000037","0.06743664","1.2634687","2.862798","716.0262","2.1515124","1.7040247","1.5126637","0.3584823","73","954.6236","13.624649",""
"2024-03-13 12:56:50","","10.745253","59.953743","103.73035","0.047078248","16679.525","1.0000038","0.067423955","1.2742983","2.866703","716.02454","2.186672","1.7287385","1.5373833","0.35959217","73","954.6214","13.628726",""
"2024-03-13 12:56:52","","10.821093","59.95507","103.724304","0.047075953","16679.156","1.0000038","0.06735231","1.4252095","2.9034343","716.01025","2.7366269","2.1156747","1.9240403","0.36789998","73","954.6023","13.647383",""
"2024-03-13 12:56:54","","10.78803","59.9695","103.56421","0.047012754","16675.145","1.0000046","0.06730764","1.4854083","2.9380255","716.0089","2.9532342","2.2679837","2.0763304","0.37621838","73","954.60046","13.66604",""
"2024-03-13 12:56:56","","10.787759","59.97104","103.548134","0.047006417","16674.715","1.0000046","0.06730096","1.4963522","2.9427965","716.00836","2.9934452","2.2962658","2.1046014","0.37732956","73","954.59973","13.66851",""
"2024-03-13 12:56:58","","10.9837885","60.004066","103.57746","0.047021963","16665.537","1.0000049","0.067323506","1.4100856","2.9722178","716.0083","3.2584167","2.6390355","2.4473674","0.38570425","73","954.5997","13.68712",""
"2024-03-13 12:57:00","","11.001986","60.00792","103.574394","0.047021147","16664.467","1.0000049","0.06732434","1.4032334","2.9763637","716.0083","3.2913883","2.677871","2.4862027","0.38683012","73","954.5997","13.689622",""
"2024-03-13 12:57:02","","10.676726","59.95771","103.40927","0.046948683","16678.424","1.0000054","0.06721603","1.6230072","2.9966152","716.0358","3.6754935","2.788968","2.5976803","0.38693473","73","954.63635","13.726515",""
"2024-03-13 12:57:04","","10.819448","59.95257","103.34998","0.04692409","16679.852","1.0000056","0.06717749","1.610144","3.0148919","716.0244","3.8285582","2.988687","2.7970626","0.3947789","73","954.6212","13.754749",""
"2024-03-13 12:57:06","","10.822154","59.95023","103.33798","0.046918962","16680.502","1.0000056","0.06716969","1.6167582","3.017433","716.02423","3.8572974","3.0123923","2.820747","0.39557105","73","954.621","13.758901",""
"2024-03-13 12:57:08","","10.918764","59.947353","103.25472","0.04688488","16681.303","1.0000058","0.067115575","1.5808765","3.0225022","716.0437","4.3034005","3.227126","3.0357916","0.40394264","73","954.6469","13.786475",""
"2024-03-13 12:57:10","","10.731869","59.97692","103.308685","0.046910018","16673.082","1.0000058","0.06715065","1.6291723","3.0374339","716.0196","4.582532","3.429383","3.238486","0.39705673","73","954.6148","13.797302",""
"2024-03-13 12:57:12","","10.715275","59.979866","103.311516","0.04691149","16672.262","1.0000058","0.067152485","1.6330794","3.039104","716.0178","4.626346","3.4570673","3.2662272","0.39660802","73","954.6124","13.799295",""
"2024-03-13 12:57:14","","10.890173","59.996464","103.247025","0.046887156","16667.648","1.0000062","0.06711057","1.803374","3.0512283","716.0035","4.671363","3.4741354","3.285812","0.4040576","73","954.5933","13.825859",""
"2024-03-13 12:57:16","","10.899527","59.999252","103.24313","0.04688588","16666.873","1.0000063","0.067108035","1.8219888","3.052972","716.0011","4.6853337","3.4830081","3.2949464","0.40448493","73","954.59015","13.828779",""
"2024-03-13 12:57:18","","10.723429","59.992096","103.23347","0.04688118","16668.863","1.0000063","0.06702637","1.8339272","3.0680106","716.04803","4.4697227","2.8394852","2.6484523","0.41293806","73","954.6528","13.85646",""
"2024-03-13 12:57:20","","10.841415","59.958755","103.11045","0.04682759","16678.133","1.0000066","0.06701284","1.6338966","3.0985315","716.0192","3.1778538","2.367044","2.175548","0.42138743","73","954.6143","13.876053",""
"2024-03-13 12:57:22","","10.847316","59.955036","103.097595","0.046821963","16679.168","1.0000066","0.06700893","1.6130713","3.1021597","716.0178","3.0368536","2.2972176","2.1055703","0.42251205","73","954.6124","13.878913",""
"2024-03-13 12:57:24","","10.991899","59.947277","103.024704","0.046791516","16681.326","1.0000068","0.06696463","1.4817386","3.1096146","716.00305","2.2673979","1.3186301","1.1270146","0.43889678","73","954.5927","13.906409",""
"2024-03-13 12:57:26","","11.011354","59.945183","103.01262","0.046786383","16681.908","1.0000068","0.066959985","1.4605911","3.1115253","716.0003","2.140096","1.2049453","1.0133219","0.44082454","73","954.58905","13.909813",""
"2024-03-13 12:57:28","","10.740141","59.963806","103.02222","0.04679232","16676.727","1.0000069","0.06696445","1.3647376","3.1198113","716.00085","1.038996","0.8818521","0.69028664","0.42440957","73","954.5898","13.937405",""
"2024-03-13 12:57:30","","10.8016815","59.976547","102.965256","0.046770565","16673.184","1.0000072","0.06692742","1.1150651","3.141236","716.01385","0.39578885","0.09052005","-0.100790456","0.4078828","73","954.6071","13.965196",""
