"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:03:32"
"Time Offset = -05:00:00"
"Duration = 00:02:58"
"Readings = 90"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:03:32","41.56743","73.35817","0.03271406","24085.912","0.9999787","0.04768281","1.1622134","0.020911228","1.761714","2.3110907","717.0814","-0.25333968","-0.002040353","16.75255","71","956.03046","12.530749","46.01381376922666","-89.67185775404583",""
"2024-03-13 14:03:34","49.188564","87.03768","0.03911074","20405.19","0.9999819","0.06208312","1.3508583","0.020004021","1.752673","2.2348218","717.08765","-0.229425","0.016356446","16.838074","71","956.03864","12.530247","46.01381585578232","-89.67185166947637",""
"2024-03-13 14:03:36","49.845814","88.24544","0.03967361","20095.443","0.9999819","0.06348728","1.362749","0.01995626","1.7520252","2.217195","717.088","-0.22378021","0.019934049","16.846703","71","956.03925","12.529821","46.01381674874447","-89.67184831313398",""
"2024-03-13 14:03:38","55.870445","95.34339","0.043080617","18335.56","0.9999946","0.06240304","1.4382768","0.020397443","1.8306229","2.5308013","717.0884","-0.22925237","0.023361925","16.748444","71","956.0211","12.502084","46.013821426932466","-89.67184804738007",""
"2024-03-13 14:03:40","53.294773","92.95161","0.04195682","18805.682","0.9999935","0.060522906","1.2572125","0.018776955","1.7771257","2.624596","717.0816","-0.21184562","0.0406625","16.841257","71","956.0291","12.518561","46.01381775106089","-89.67184854031275",""
"2024-03-13 14:03:42","55.5729","96.952","0.04383918","18013.184","0.99999577","0.0630188","1.2808043","0.018104043","1.8070726","2.6323607","717.0875","-0.18819945","0.05841384","16.869732","71","956.0379","12.502265","46.013820530685194","-89.67185282085474",""
"2024-03-13 14:03:44","55.70821","97.290474","0.043998215","17947.361","0.99999595","0.06323881","1.2759614","0.017958714","1.808049","2.6356854","717.08795","-0.18473849","0.061151173","16.877203","71","956.03937","12.50116","46.01382128046143","-89.6718519243052",""
"2024-03-13 14:03:46","55.223103","96.29506","0.043539178","18108.715","0.99999636","0.06259178","1.4505372","0.0184273","1.7560183","2.669246","717.0536","0.18004884","0.31758502","16.885166","71","955.99335","12.490864","46.01382338937228","-89.67185173283404",""
"2024-03-13 14:03:48","58.825165","102.13399","0.04643133","16917.28","1.0000031","0.066530585","3.1227698","0.023636714","0.28508866","2.7979772","717.05164","0.44701892","0.50522274","16.846289","71","955.9995","12.481428","46.01381799355009","-89.67184854694179",""
"2024-03-13 14:03:50","59.204414","102.74074","0.046733577","16791.682","1.0000039","0.0669412","3.3187964","0.024245474","0.11652066","2.8139625","717.05","0.492115","0.53692096","16.842216","71","955.99835","12.479996","46.013817261857504","-89.67184366349014",""
"2024-03-13 14:03:52","59.632984","102.92741","0.0467271","16762.139","1.0000049","0.06691391","3.5058787","0.023282876","0.025957335","2.921888","717.0998","0.754806","0.7215666","16.747663","71","956.05566","12.498651","46.013812405879584","-89.67184727456264",""
"2024-03-13 14:03:54","59.67096","102.85911","0.046696518","16756.703","1.0000054","0.066861376","3.0220797","0.023618445","0.02982553","3.0115035","717.09576","0.878086","0.8091313","16.766865","71","956.04974","12.499638","46.0138157612241","-89.67185434424326",""
"2024-03-13 14:03:56","59.666546","102.72197","0.046637833","16759.81","1.0000058","0.066684425","3.1007776","0.023665238","0.027611276","3.0530844","717.1153","1.2485064","1.0673399","16.836681","71","956.07556","12.508494","46.01381872575769","-89.6718656398658",""
"2024-03-13 14:03:58","59.666267","102.70374","0.04663041","16759.889","1.000006","0.06666275","3.0910707","0.023688111","0.027669327","3.0608375","717.1172","1.2949159","1.0997455","16.845879","71","956.07806","12.509478","46.01381617825016","-89.67186238436466",""
"2024-03-13 14:04:00","59.64755","102.55593","0.046578523","16765.256","1.0000063","0.06667071","3.5183444","0.025506463","0.035913814","3.0947669","717.1182","1.3711439","1.1554375","16.840956","71","956.061","12.528326","46.013813176722536","-89.67186592782664",""
"2024-03-13 14:04:02","59.659813","102.50067","0.046548404","16761.715","1.0000067","0.06662494","2.689712","0.026192008","0.037292875","3.0898461","717.12494","1.4164592","1.1872294","16.84907","71","956.08636","12.538266","46.01381836510526","-89.6718683394093",""
"2024-03-13 14:04:04","59.660492","102.48878","0.046543036","16761.516","1.0000068","0.06662061","2.612412","0.026344208","0.037793107","3.0905874","717.12573","1.4235785","1.1923206","16.849567","71","956.0885","12.540138","46.01381991426066","-89.67186658014079",""
"2024-03-13 14:04:06","59.673935","102.393074","0.04650516","16757.736","1.0000073","0.06655562","2.874842","0.021568887","0.024905812","3.1537073","717.0719","1.8178433","1.6569134","16.849943","71","956.01764","12.503966","46.01381360004738","-89.67186335426334",""
"2024-03-13 14:04:08","59.67246","102.35777","0.046490576","16765.97","1.0000073","0.066503994","3.2095504","0.025802998","0.027934734","3.1655097","717.0941","2.4095914","1.9049262","16.73017","71","956.04736","12.518821","46.01380888294527","-89.6718588433246",""
"2024-03-13 14:04:10","59.672714","102.35045","0.046487626","16766.79","1.0000073","0.06649598","3.258388","0.02612239","0.027843876","3.1690502","717.0948","2.4904623","1.9490566","16.716518","71","956.0483","12.519275","46.01380679540234","-89.67186236331644",""
"2024-03-13 14:04:12","59.691055","102.3482","0.046488713","16753.508","1.0000075","0.066524215","2.6949046","0.025432082","0.02269511","3.1673787","717.09595","2.8606753","2.2035484","16.841137","71","956.04987","12.510682","46.0138067189384","-89.67186290152877",""
"2024-03-13 14:04:14","59.684456","102.2382","0.046443257","16754.959","1.0000079","0.06645419","2.771804","0.025805583","0.03150612","3.207004","717.10895","3.1263914","2.3906431","16.847282","71","956.0672","12.5102005","46.01381329988366","-89.67186622587651",""
"2024-03-13 14:04:16","59.681698","102.27784","0.046459086","16755.557","1.0000076","0.06642711","2.9895415","0.026886985","0.020946974","3.1945176","717.09125","3.4124277","2.5922081","16.789312","71","956.0435","12.501571","46.01380723757963","-89.67187580574016",""
"2024-03-13 14:04:18","59.681076","102.27872","0.046459377","16755.73","1.0000076","0.06642144","3.019863","0.027029714","0.020039251","3.1944206","717.08966","3.4534497","2.6210892","16.78224","71","956.0414","12.500588","46.01380674032201","-89.67187011190742",""
"2024-03-13 14:04:20","59.681187","102.19287","0.046423867","16751.291","1.0000081","0.066416435","3.6751363","0.02784889","0.020486226","3.2201767","717.0887","3.606373","2.7285593","16.860281","71","956.0401","12.491108","46.01380940042242","-89.67186195994186",""
"2024-03-13 14:04:22","59.66562","102.1204","0.046393223","16759.537","1.0000081","0.066375844","2.639344","0.029254518","0.032982983","3.231103","717.05615","3.639321","2.7515836","16.849741","71","955.9967","12.481718","46.013812588115705","-89.67185460280058",""
"2024-03-13 14:04:24","59.663853","102.10859","0.046388265","16760.305","1.0000081","0.0663711","2.5454218","0.029442806","0.034473147","3.233411","717.0524","3.647984","2.7576544","16.851803","71","955.9918","12.4803095","46.01380935861343","-89.67185316927149",""
