"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 16:59:44"
"Time Offset = -05:00:00"
"Duration = 00:01:06"
"Readings = 34"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (ft) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 16:59:44","51.393234","94.04303","0.042169165","19457.996","0.99994826","0.061127987","2.3252728","0.018642308","1.5473579","1.2595615","717.8849","-0.5314181","-0.59844804","0","90","957.1017","10.05","46.01312825104789","-89.67233689334006",""
"2024-03-13 16:59:46","51.53876","94.388565","0.042324286","19402.945","0.99994725","0.061352566","2.3207264","0.019535828","1.5078244","1.232724","717.9107","-0.48197153","-0.5411126","0","90","957.13605","10.05","46.01314070049234","-89.6723347270875",""
"2024-03-13 16:59:48","51.468132","94.35128","0.042300213","19349.492","0.99994403","0.06168135","2.2881782","0.020520644","1.5646002","1.203914","717.8931","-0.27877474","-0.023138382","0","90","957.1127","10.041417","46.013147066797394","-89.67234689061499",""
"2024-03-13 16:59:50","51.462997","94.35499","0.04230098","19341.873","0.9999436","0.061725907","2.285593","0.02066971","1.5698301","1.1999398","717.89215","-0.25248137","0.041155748","0","90","957.1113","10.040393","46.01313559662891","-89.67234304646898",""
"2024-03-13 16:59:52","54.311584","99.99236","0.04489388","18409.895","0.9999421","0.06502604","1.9686854","0.021338914","1.5400397","1.1499854","717.89105","0.05248159","0.7469526","0","90","957.1098","10.049247","46.01313071119595","-89.67235500998636",""
"2024-03-13 16:59:54","56.986717","102.43174","0.04620427","17553.738","0.9999719","0.06658956","3.2042542","0.0302758","1.5201991","1.7760314","717.89764","0.3190198","1.3649875","0","90","957.1186","10.040936","46.01313195772859","-89.6723537725739",""
"2024-03-13 16:59:56","58.88765","104.41017","0.04722647","16987.357","0.9999861","0.067647666","2.666759","0.031088999","1.4949441","2.1732938","717.9045","0.9853132","2.9022503","0","90","957.12775","10.031974","46.013127003712306","-89.67234276610401",""
"2024-03-13 16:59:58","59.2044","104.71206","0.047386114","16891.104","0.99998903","0.06781778","2.6529","0.031533673","1.4913123","2.2455564","717.9056","1.0736389","3.1061473","0","90","957.12915","10.030531","46.01311858213843","-89.67232573397422",""
"2024-03-13 17:00:00","59.45376","104.426445","0.04711294","16813.781","0.9999976","0.06754812","2.137855","0.035140663","1.5158598","2.4521034","717.9058","1.4600558","3.9972856","0","90","957.1296","10.030123","46.01311157755994","-89.67232618869535",""
"2024-03-13 17:00:02","59.523064","103.89124","0.04707312","16799.514","0.999999","0.067487895","2.9712405","0.034148235","1.4608811","2.6122198","717.87976","1.7249767","4.6105576","0","90","957.09485","10.021281","46.01310233508121","-89.67232355348156",""
