"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:10:38"
"Time Offset = -05:00:00"
"Duration = 00:03:36"
"Readings = 109"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:11:14","59.689606","102.14683","0.046406556","16753.553","1.0000081","0.06639543","2.884638","0.027233556","0.19294915","3.2372093","717.17755","4.2296686","3.1682427","16.804466","71","956.1586","11.301023","46.013851830420386","-89.67171558028689",""
"2024-03-13 14:11:16","59.666206","102.207825","0.046428904","16759.963","1.000008","0.06639306","3.1701229","0.03082658","0.14308375","3.2077518","717.1848","4.56968","3.4074237","16.821026","71","956.16833","11.282357","46.0138507979344","-89.67171481866643",""
"2024-03-13 14:11:18","59.664837","102.21635","0.046432275","16760.213","1.000008","0.06639424","3.2046514","0.031150613","0.13935871","3.2051594","717.18616","4.624196","3.4457808","16.82306","71","956.17004","11.279707","46.013850634956135","-89.67171224972338",""
"2024-03-13 14:11:20","59.685677","102.14453","0.04640528","16754.44","1.0000081","0.06639029","2.3733225","0.03268243","0.20927766","3.2369483","717.1997","4.7915545","3.563651","16.84796","71","956.1882","11.261502","46.01385288864645","-89.6717159096022",""
"2024-03-13 14:11:22","59.672695","102.15386","0.046407677","16758.084","1.000008","0.066360064","3.2232518","0.031664293","0.19760238","3.2274978","717.1676","4.990332","3.7035005","16.833515","71","956.1453","11.251728","46.013852684398174","-89.6717176702475",""
"2024-03-13 14:11:24","59.672127","102.15233","0.046406996","16758.244","1.000008","0.06635686","3.281052","0.031612072","0.1989114","3.2276657","717.1648","5.0169353","3.7222214","16.832918","71","956.1416","11.250075","46.013851933110175","-89.67171387180946",""
"2024-03-13 14:11:26","59.673294","102.09113","0.046382204","16757.914","1.0000082","0.06635614","5.2243233","0.043911375","0.14884794","3.2397423","717.1844","5.0993924","3.780099","16.798838","71","956.16766","11.231577","46.01385470390289","-89.67171455721896",""
"2024-03-13 14:11:28","59.68921","102.142746","0.04640493","16753.445","1.0000081","0.06639164","3.37842","0.036385275","0.16966322","3.238516","717.1918","5.300498","3.9217575","16.80476","71","956.1776","11.213134","46.013855358964456","-89.6717125310257",""
"2024-03-13 14:11:30","59.69093","102.14576","0.046406344","16752.963","1.0000081","0.06639533","3.2575746","0.036064677","0.17002964","3.2388706","717.19336","5.3240304","3.9383264","16.804155","71","956.1797","11.210557","46.01384860831456","-89.67170726766862",""
"2024-03-13 14:11:32","59.68463","102.1336","0.046401516","16752.654","1.0000082","0.06638684","3.017374","0.037856624","0.22691756","3.2422574","717.2277","5.538355","4.0892205","16.796646","71","956.2256","11.20098","46.013843415058865","-89.67170620590962",""
