"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-12 16:58:45"
"Time Offset = -05:00:00"
"Duration = 00:00:42"
"Readings = 22"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-12 16:58:45","","9.975845","10.41544","17.10907","0.006503634","95141.94","0.99997824","0.01120666","4.948449","4.515143","710.42975","-0.5531924","-0.19741888","-0.38893297","0.5669849","79","947.1623","16.39",""
"2024-03-12 16:58:47","","10.208169","10.586698","17.38827","0.0066321054","94400.24","0.999978","0.011310763","5.52619","4.479255","710.4551","-0.55079615","-0.19586228","-0.38724822","0.5750195","79","947.19604","16.381088",""
"2024-03-12 16:58:49","","10.320688","10.755442","17.634838","0.006746579","92957.67","0.9999776","0.01146602","5.8440185","4.570233","710.4504","-0.5431719","-0.19034964","-0.38188785","0.5680427","79","947.18976","16.363424",""
"2024-03-12 16:58:51","","10.342828","10.780972","17.672976","0.006764239","92759.97","0.9999775","0.011487035","5.901414","4.5796394","710.45087","-0.54233366","-0.18974835","-0.3812985","0.56754786","79","947.1904","16.361088",""
"2024-03-12 16:58:53","","10.353653","10.829804","17.705551","0.007426816","85473.984","0.99997646","0.012417076","5.512266","4.667454","710.4301","-0.14979835","0.08631191","-0.10531872","0.58337045","79","947.1627","16.36028",""
"2024-03-12 16:58:55","","10.170875","12.124939","19.742195","0.0078013847","81822.89","0.99997586","0.012940981","7.911173","4.7357965","710.4285","0.15102148","0.29756206","0.10617867","0.5766881","79","947.1606","16.351393",""
"2024-03-12 16:58:57","","10.150277","12.272823","19.97316","0.007868451","81139.23","0.99997574","0.013034897","8.167064","4.746483","710.42755","0.19987108","0.3318812","0.14052336","0.5765597","79","947.15936","16.350418",""
"2024-03-12 16:58:59","","11.005427","12.966992","21.139872","0.008377109","77091.2","0.9999769","0.013750061","8.496673","4.752867","710.43463","0.5450816","0.5747922","0.64919937","0.57608175","79","947.16876","16.350092",""
"2024-03-12 16:59:01","","10.824171","13.035568","21.30263","0.008481984","76522.47","0.9999784","0.013902158","9.20896","4.6799955","710.4546","1.5582385","1.2871898","1.1260384","0.576","79","947.1954","16.341337",""
"2024-03-12 16:59:03","","10.836252","13.06567","21.35884","0.0085119875","76313.78","0.9999786","0.013944864","9.294029","4.672002","710.4571","1.6832658","1.3751097","1.1976185","0.576","79","947.19867","16.340372",""
"2024-03-12 16:59:05","","11.014331","13.147337","21.573126","0.008568625","76044.11","0.9999793","0.014027364","9.087291","4.621851","710.47144","2.3282392","1.8282396","1.6387421","0.5842646","79","947.21783","16.340063",""
"2024-03-12 16:59:07","","10.821969","13.177266","21.635948","0.008595051","75882.164","0.9999795","0.0140880635","7.8621492","4.5396533","710.4595","2.9570718","2.6835265","2.4919636","0.5847508","79","947.2019","16.331379",""
"2024-03-12 16:59:09","","10.809144","13.183907","21.65132","0.008600161","75853.07","0.99997956","0.014097873","7.7215385","4.5290704","710.4587","3.0473835","2.7912893","2.5997136","0.58512175","79","947.20087","16.330456",""
"2024-03-12 16:59:11","","10.955088","13.188043","21.709913","0.0086255325","75826.266","0.99998015","0.014113377","6.96863","4.473395","710.45795","4.4234934","3.3362858","3.1448424","0.585","79","947.2091","16.330095",""
"2024-03-12 16:59:13","","10.975942","13.197873","21.762266","0.008648128","75769.79","0.99998057","0.014146128","6.7142143","4.3981943","710.4644","5.3153577","3.9404285","3.7488673","0.585","79","947.2095","16.321205",""
"2024-03-12 16:59:15","","10.984404","13.199096","21.770243","0.00865155","75762.766","0.9999806","0.0141502265","6.66107","4.387983","710.46515","5.464358","4.0256286","3.8340602","0.585","79","947.2099","16.320234",""
"2024-03-12 16:59:17","","11.090105","13.184699","21.76765","0.008649338","75845.5","0.9999808","0.014037035","6.7035594","4.356111","710.46533","7.003552","5.115626","4.923987","0.585","79","947.2097","16.320004",""
"2024-03-12 16:59:19","","11.079138","13.082032","21.619438","0.008579526","76441.34","0.999981","0.014041362","6.6248016","4.346181","710.46533","7.6864724","5.5957894","5.404128","0.57702476","79","947.19196","16.311138",""
"2024-03-12 16:59:21","","11.175114","13.434457","22.190676","0.008845337","74444.41","0.9999811","0.014419319","6.7685013","4.3435783","710.4463","8.430449","6.1188393","5.9271955","0.57634544","79","947.182","16.301931",""
"2024-03-12 16:59:23","","11.185264","13.471274","22.250927","0.008873346","74236.3","0.99998116","0.014463445","6.781978","4.343054","710.4441","8.534181","6.1917686","6.0001264","0.5759744","79","947.18024","16.300547",""
"2024-03-12 16:59:25","","11.387302","15.748702","26.003733","0.010624685","53739.527","0.99998415","0.020203963","7.486265","4.352619","710.42303","8.887102","6.4395604","6.248255","0.5679344","79","947.15295","16.29119",""
"2024-03-12 16:59:27","","14.127682","22.759315","37.48086","0.016034717","43841.895","0.9999865","0.02476882","15.245318","4.392738","710.4532","9.196926","6.6520157","6.466083","0.56730616","79","947.19354","16.29034",""
