"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 13:00:00"
"Time Offset = -05:00:00"
"Duration = 00:01:12"
"Readings = 37"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 13:00:00","","10.346254","57.335957","102.18266","0.04615728","17438.146","0.99998266","0.06638358","0.67871404","2.0113242","715.95074","-0.068106554","0.14225906","-0.04788368","0.396","73","954.523","13.851865",""
"2024-03-13 13:00:02","","10.335435","57.450626","102.34647","0.046184707","17423.178","0.99998313","0.06641388","0.6983592","2.0295851","715.9495","-0.06324267","0.14571737","-0.044464022","0.396","73","954.52136","13.849583",""
"2024-03-13 13:00:04","","10.660778","57.86315","102.83287","0.046473347","17282.262","0.9999842","0.066837184","0.5929268","2.0737574","715.962","-0.06454656","0.14499202","-0.045380753","0.396","73","954.53796","13.831505",""
"2024-03-13 13:00:06","","10.527135","58.21577","103.37637","0.04673312","17177.645","0.9999865","0.067313075","0.5341393","2.1245713","715.93665","0.020407468","0.20514971","0.014347878","0.396","73","954.5042","13.804355",""
"2024-03-13 13:00:08","","10.525155","58.267742","103.45132","0.046769347","17162.15","0.99998677","0.06737554","0.5247459","2.1312644","715.9346","0.02882476","0.21111831","0.020265823","0.396","73","954.50146","13.801018",""
"2024-03-13 13:00:10","","10.627709","59.636585","105.20583","0.047635388","16769.146","0.99999136","0.06839439","0.80908","2.1812544","715.92676","0.27335042","0.38359776","0.19218448","0.396","73","954.49097","13.782061",""
"2024-03-13 13:00:12","","10.65494","59.842026","105.039085","0.0475928","16711.072","0.99999666","0.06822349","0.8598235","2.4539454","715.926","0.5388038","0.57021713","0.3788168","0.3806719","73","954.49","13.78066",""
"2024-03-13 13:00:14","","10.661795","59.91061","105.083534","0.047618754","16691.479","0.9999973","0.06824152","0.8750946","2.4830282","715.9257","0.5739544","0.5949482","0.40353012","0.3791311","73","954.4896","13.779902",""
"2024-03-13 13:00:16","","10.869538","59.95036","104.63902","0.047444582","16680.473","0.9999991","0.06800938","0.82106405","2.5630085","715.9725","0.7488756","0.717905","0.52651197","0.37036842","73","954.55194","13.753329",""
"2024-03-13 13:00:18","","10.890843","59.959557","104.585724","0.047424234","16677.906","0.99999946","0.06797808","0.8172202","2.5811687","715.97705","0.7757212","0.7367753","0.5453863","0.36892274","73","954.55804","13.750711",""
