"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:57:36"
"Time Offset = -05:00:00"
"Duration = 00:01:08"
"Readings = 35"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:57:36","56.16436","100.71482","0.0452425","17890.578","0.99997365","0.06522348","1.1614455","0.01789072","1.3918462","1.8410503","717.382","-0.28519294","-0.010450693","16.796463","71","956.4312","9.424203","46.013100805047024","-89.67215783882153",""
"2024-03-13 14:57:38","56.659664","101.412575","0.045695312","17680.5","0.9999764","0.064913675","1.2914418","0.019093594","1.3726994","1.895586","717.3619","-0.1616719","0.07746121","16.819391","71","956.40436","9.38663","46.013105374221766","-89.67216348365496",""
"2024-03-13 14:57:40","56.758778","101.586945","0.045857154","17610.723","0.9999769","0.06503163","1.299958","0.019250887","1.3716172","1.8963485","717.3591","-0.14718355","0.0877926","16.822044","71","956.40063","9.381095","46.013116466158564","-89.67217062807183",""
"2024-03-13 14:57:42","57.673695","103.081154","0.046548907","17339.32","0.9999788","0.06692569","2.7780309","0.020093279","0.1700498","1.915115","717.3792","0.22727455","0.35139042","16.797964","71","956.4275","9.361725","46.013119777647695","-89.67216331985043",""
"2024-03-13 14:57:44","59.478504","104.944046","0.04751151","16815.38","0.9999909","0.06818923","2.442941","0.02435877","0.07046795","2.3140857","717.40015","0.4244041","0.48950592","16.796621","71","956.4554","9.351683","46.01313869865213","-89.67223039327182",""
"2024-03-13 14:57:46","59.713783","105.20868","0.047645703","16746.56","0.9999923","0.06840582","2.463276","0.024862204","0.012500297","2.3588378","717.4033","0.4606544","0.5149502","16.795485","71","956.45953","9.349868","46.013138712217895","-89.67222277931232",""
"2024-03-13 14:57:48","59.90531","104.96371","0.04756999","16693.002","0.9999964","0.06822641","2.8307862","0.02868898","0.034707256","2.5248682","717.36115","1.0509313","0.9310371","16.78754","71","956.4033","9.302996","46.01314041188648","-89.67222064413663",""
"2024-03-13 14:57:50","59.87398","104.30047","0.047293715","16715.648","0.99999946","0.06779531","2.7957556","0.03160245","0.034013655","2.6198366","717.3658","1.3350717","1.1310543","16.811325","71","956.40955","9.273886","46.01313805888417","-89.6722155772587",""
"2024-03-13 14:57:52","59.877083","104.21725","0.047259975","16716.303","1","0.067741215","2.8082886","0.032071333","0.033865158","2.6364841","717.3646","1.3899807","1.1697303","16.813595","71","956.40796","9.268811","46.013142821804365","-89.6722178895837",""
"2024-03-13 14:57:54","59.817745","104.06609","0.04719792","16718.922","1.0000007","0.06764296","2.9048367","0.03242442","0.032733176","2.730086","717.35913","1.5802804","1.3031151","16.797709","71","956.40063","9.260953","46.013147387110216","-89.67221666639875",""
"2024-03-13 14:57:56","59.820774","104.00107","0.04717247","16717.008","1.0000011","0.06752101","3.0951486","0.036249895","0.024407094","2.7565224","717.37885","2.0093534","1.6055607","16.788351","71","956.427","9.2331915","46.013146770403","-89.67221793100222",""
"2024-03-13 14:57:58","59.840786","103.79621","0.047092177","16711.01","1.0000024","0.06745745","3.2333202","0.038898673","0.026631277","2.8092258","717.38654","2.1925368","1.7344881","16.81803","71","956.43726","9.222414","46.013141168318874","-89.6722106145213",""
"2024-03-13 14:58:00","59.843555","103.77105","0.04708233","16710.236","1.0000025","0.06744593","3.2560964","0.03935278","0.026563052","2.8157191","717.38824","2.229378","1.7604392","16.821173","71","956.4396","9.220127","46.01313824415966","-89.67221861608702",""
"2024-03-13 14:58:02","59.864487","103.76705","0.04708307","16704.395","1.0000029","0.06744744","3.0043898","0.039181653","0.05815035","2.846698","717.3816","2.5198662","1.9649009","16.838606","71","956.4306","9.202271","46.01313636032274","-89.67222329230117",""
"2024-03-13 14:58:04","59.912594","103.76139","0.047086187","16690.982","1.0000038","0.06733709","2.7783525","0.25437316","0.05890207","2.8739605","717.3941","2.8542721","2.2002354","16.793867","71","956.44727","9.174844","46.0131372128332","-89.67221920492857",""
"2024-03-13 14:58:06","59.91876","103.76121","0.047086805","16689.264","1.0000039","0.06732467","2.7433329","0.27890745","0.060095962","2.878024","717.39526","2.9024487","2.2341406","16.789282","71","956.44885","9.171097","46.013132654876415","-89.6722159005623",""
"2024-03-13 14:58:08","59.894558","103.56845","0.04700612","16696.008","1.000004","0.06731004","3.1055892","0.115693755","0.029381938","2.9171271","717.3683","3.1267653","2.3919888","16.787357","71","956.41284","9.142663","46.01312309828115","-89.67221773865496",""
