"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 10:40:05"
"Time Offset = -05:00:00"
"Duration = 00:00:56"
"Readings = 29"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (ft) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 10:40:05","9.486318","16.73223","0.0063824602","104862.65","0.9999494","0.011043217","8.343526","15.527096","2.580887","2.3266077","717.0209","-0.5299935","-0.5969038","0","71","955.9497","6.859751","46.04084336382934","-89.6862223637629",""
"2024-03-13 10:40:07","9.270238","16.578463","0.006200587","107833.86","0.9999445","0.010788311","7.650281","16.421194","2.6644726","2.0515573","717.0626","-0.52529585","-0.5844565","0","71","956.0054","6.8785157","46.04084690194562","-89.68621428153885",""
"2024-03-13 10:40:09","9.366456","16.800222","0.0062921206","106754.195","0.9999421","0.0109232925","7.0576687","16.485466","2.6011748","1.8459322","717.03815","-0.5366146","-0.61087906","0","71","955.9728","6.888588","46.04085865473455","-89.68620694288062",""
"2024-03-13 10:40:11","9.354185","16.80425","0.0062904754","106904.484","0.9999379","0.0108656585","7.7111974","16.0464","2.583556","1.792904","717.024","-0.42394868","-0.35020813","0","71","955.95386","6.9154077","46.040848924062985","-89.68619996255137",""
"2024-03-13 10:40:13","9.357423","16.814028","0.00629467","106866.91","0.99993736","0.010865185","7.76948","15.992437","2.5785503","1.7797248","717.0211","-0.41094792","-0.32014588","0","71","955.95","6.9189243","46.04084513422197","-89.6861996821972",""
"2024-03-13 10:40:15","11.731131","20.968447","0.008191727","85624.1","0.99994713","0.013624422","4.0344543","10.451753","2.1135616","1.7011976","717.04156","-0.09955576","0.38108885","0","71","955.97736","6.9382176","46.04083939143538","-89.68619806234656",""
"2024-03-13 10:40:17","12.932804","22.63197","0.008982469","77580.445","0.99996513","0.014709221","3.0257387","4.65181","1.89873","2.5280304","717.03625","0.21885338","1.1275177","0","71","955.9702","6.9483023","46.04083339857338","-89.68620424757694",""
"2024-03-13 10:40:19","13.165635","22.989105","0.0091491155","75806.9","0.9999676","0.0149442535","2.7586067","3.7666707","1.8554904","2.6195378","717.03644","0.2675258","1.2404737","0","71","955.9705","6.9501753","46.040831958550854","-89.6862181037011",""
"2024-03-13 10:40:21","13.267432","22.918589","0.009130723","75370.82","0.99997383","0.014897083","2.374062","3.0965443","1.6659036","2.9534004","717.0429","0.93844426","2.7907965","0","71","955.97906","6.9688606","46.04083507984847","-89.68623239480709",""
"2024-03-13 10:40:23","13.289199","22.828722","0.009099222","75057.27","0.99997735","0.0148386685","2.4951017","2.6103983","1.6488694","3.0864358","717.0432","1.3385472","3.7147107","0","71","955.97955","6.9875464","46.040844627237625","-89.68623919831826",""
"2024-03-13 10:40:25","13.318087","22.758074","0.009070198","75063.64","0.9999785","0.014792749","1.957444","2.2564485","1.5666741","3.2113354","717.04333","1.6893334","4.5262437","0","71","955.9797","7.0066104","46.040848401648944","-89.68623980088873",""
"2024-03-13 10:40:27","13.322","22.74656","0.0090656355","75054.55","0.9999787","0.014785264","1.8995668","2.1979856","1.5569508","3.2301111","717.04333","1.7435358","4.6515856","0","71","955.9797","7.0095043","46.040855228981464","-89.6862185430092",""
"2024-03-13 10:40:29","13.324761","22.730669","0.009059233","75047.38","0.99997896","0.014774934","1.5763333","2.3723562","1.6202219","3.3288093","717.02277","2.3351798","6.0155654","0","71","955.9522","7.0190845","46.04085451462341","-89.68620750445866",""
"2024-03-13 10:40:31","13.308961","22.667145","0.00906094","74823.484","0.99997985","0.014771964","1.8703613","2.0492554","1.6804887","3.382691","717.0215","2.6628091","6.77181","0","70.13048","955.9418","7.045827","46.04085238665629","-89.68620222435783",""
"2024-03-13 10:40:33","13.307261","22.659498","0.0090609165","74797.95","0.99998","0.014771281","1.891605","2.0203607","1.6898661","3.392446","717.0205","2.72232","6.909106","0","70.03321","955.9395","7.0491705","46.04084992288834","-89.68620306816818",""
"2024-03-13 10:40:35","13.337054","22.661448","0.00903388","74957.88","0.9999801","0.014732531","1.9509332","2.242517","1.6393698","3.4452672","717.042","3.0239582","7.606179","0","70.001495","955.9773","7.0593524","46.040845535536235","-89.68618018791044",""
"2024-03-13 10:40:37","13.326154","22.611351","0.009010851","75034.96","0.9999804","0.014698044","1.8153241","2.477435","1.6277425","3.499199","717.0564","3.3047633","8.254611","0","70","955.99695","7.0866632","46.04083365626203","-89.6861791255982",""
"2024-03-13 10:40:39","13.345261","22.62504","0.009017663","74932.99","0.9999806","0.014699801","1.7544037","2.104969","1.6501659","3.5254834","717.032","3.9332461","9.7042675","0","70","955.96454","7.0976553","46.04082600671697","-89.68618222844232",""
"2024-03-13 10:40:41","13.347009","22.624765","0.009017705","74923.164","0.9999807","0.014698852","1.7418586","2.0686984","1.6525803","3.530446","717.02954","4.017434","9.898478","0","70","955.9613","7.0999575","46.04082132036585","-89.68618628997228",""
"2024-03-13 10:40:43","13.387629","22.671545","0.009040531","74695.89","0.99998087","0.014735933","1.2490647","1.9964085","1.6018939","3.5380404","717.03534","4.304043","10.559998","0","70","955.969","7.11837","46.040817697276985","-89.68619949346774",""
"2024-03-13 10:40:45","13.423733","22.707922","0.009058677","74495.03","0.99998105","0.014759986","2.007599","1.9267262","1.5919491","3.5918138","717.06226","4.6089897","11.26263","0","70","956.0049","7.1372366","46.040821412270894","-89.68620560911108",""
"2024-03-13 10:40:47","13.412098","22.682808","0.009047314","74559.58","0.99998116","0.014743825","1.4864668","2.0005996","1.6480815","3.600606","717.05206","5.1941447","12.616857","0","70","955.9913","7.1561522","46.04083336860178","-89.6862004156898",""
"2024-03-13 10:40:49","13.411879","22.680952","0.00904653","74560.78","0.99998116","0.014742618","1.4557534","2.007137","1.6547036","3.6036897","717.0518","5.2745996","12.802944","0","70","955.99097","7.1590505","46.04083180106129","-89.68620444245595",""
"2024-03-13 10:40:51","13.417821","22.678148","0.009037323","74527.21","0.99998146","0.014727265","1.7815785","1.8974134","1.6734067","3.6210978","717.051","5.7111025","13.812496","0","70","956.0082","7.178034","46.04083180106129","-89.68620444245595",""
"2024-03-13 10:40:53","13.418237","22.652853","0.00903454","74525.38","0.99998146","0.01472283","1.542396","1.9147654","1.6642959","3.6497605","717.0443","5.9347763","14.328991","0","70","955.98303","7.196909","46.04083180106129","-89.68620444245595",""
"2024-03-13 10:40:55","13.418586","22.649902","0.009033896","74523.47","0.99998146","0.014721766","1.5298351","1.912079","1.6637851","3.6538002","717.0435","5.976555","14.425517","0","70","955.98083","7.199817","46.04083180106129","-89.68620444245595",""
"2024-03-13 10:40:57","13.375755","22.565928","0.008995985","74762.19","0.9999815","0.01466786","191.02853","10.473585","2.2830353","3.677027","717.02936","6.1238146","14.73942","0","70","955.961","7.200008","46.04083180106129","-89.68620444245595",""
"2024-03-13 10:40:59","13.589221","22.912594","0.009157482","73589.734","0.99998176","0.015044977","61.9051","2.477089","2.7936397","3.695633","717.05554","6.3094883","14.982337","0","70","955.996","7.2359643","46.04083180106129","-89.68620444245595",""
"2024-03-13 10:41:01","14.091745","23.763618","0.00955261","70984.44","0.99998206","0.015467718","730.9899","0.94411933","2.779905","3.6879904","717.0384","6.412873","15.030704","0","70","955.9731","7.2469373","46.04083180106129","-89.68620444245595",""
