"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 12:48:37"
"Time Offset = -05:00:00"
"Duration = 00:01:30"
"Readings = 46"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 12:48:37","","10.481342","55.239143","96.55629","0.043646306","18103.11","0.99999493","0.06274565","0.61686385","2.5908458","716.2072","-0.034649383","0.16729654","-0.024360944","0.36","73","954.8649","9.788292",""
"2024-03-13 12:48:39","","10.494725","55.24395","96.552536","0.043645352","18101.527","0.999995","0.062750146","0.6137113","2.5949733","716.2089","-0.034917396","0.16712086","-0.024549374","0.36","73","954.86725","9.789537",""
"2024-03-13 12:48:41","","10.561776","55.363235","96.69694","0.043603186","18099.004","0.9999957","0.06268691","0.5618892","2.6195264","716.21014","-0.02311263","0.17541836","-0.016249796","0.36","73","954.8689","9.798636",""
"2024-03-13 12:48:43","","10.572646","55.373875","96.70531","0.043596916","18099","0.9999958","0.06268211","0.5567616","2.6229653","716.2113","-0.022562658","0.1758055","-0.015863128","0.36","73","954.8704","9.799848",""
"2024-03-13 12:48:45","","10.516562","55.264603","96.45122","0.043595962","18098.268","0.9999959","0.06267763","0.5911015","2.6428633","716.20404","0.09286541","0.256711","0.06529088","0.36","73","954.86066","9.808941",""
"2024-03-13 12:48:47","","10.6481905","58.68982","102.87459","0.046644967","16901.14","1.0000012","0.06686196","0.53589696","2.6747165","716.19073","0.40939662","0.47927547","0.28783447","0.35230154","73","954.84296","9.818201",""
"2024-03-13 12:48:49","","10.659377","59.025887","103.5033","0.046947524","16782.34","1.0000017","0.06727717","0.53163856","2.6784947","716.1892","0.4445226","0.50396544","0.3125305","0.35153762","73","954.84094","9.819404",""
"2024-03-13 12:48:51","","10.557618","59.811623","103.662865","0.047041535","16705.115","1.0000033","0.06738087","0.83199763","2.8699036","716.21515","0.55443","0.5814352","0.5104503","0.3432216","73","954.8755","9.837492",""
"2024-03-13 12:48:53","","10.552996","60.017845","103.923805","0.04716689","16652.043","1.0000037","0.06755048","0.8586174","2.8894057","716.2171","0.5767464","0.5971455","0.5377052","0.34213075","73","954.8782","9.839553",""
"2024-03-13 12:48:55","","10.703573","59.923454","103.445984","0.046960212","16686.768","1.0000048","0.067239895","0.8727778","2.9472","716.1974","0.96306205","0.8687638","0.686874","0.34206206","73","954.85175","9.830647",""
"2024-03-13 12:48:57","","10.832124","59.923756","103.28882","0.04689608","16687.873","1.0000055","0.06713773","0.94936585","3.0158658","716.1898","1.1008654","1.1092569","0.9212747","0.3341367","73","954.8418","9.847744",""
"2024-03-13 12:48:59","","10.850558","59.921635","103.260765","0.046884485","16688.463","1.0000056","0.067119494","0.9570275","3.0244834","716.18835","1.1281445","1.1429158","0.949883","0.33334386","73","954.8398","9.849135",""
"2024-03-13 12:49:01","","10.738276","59.913082","103.08428","0.04681195","16690.846","1.0000062","0.06700478","0.745942","3.0508916","716.2017","1.4732343","1.2434406","1.0519012","0.33312666","73","954.8576","9.867476",""
