"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:35:48"
"Time Offset = -05:00:00"
"Duration = 00:03:44"
"Readings = 113"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:35:48","46.318367","81.59695","0.036586855","21615.234","0.99998355","0.053139456","1.4597274","0.019262731","1.2522943","2.3609204","717.20593","-0.2953128","-0.031224849","16.811375","71","956.1965","10.095625","46.01402790172369","-89.67126496367676",""
"2024-03-13 14:35:50","46.50109","81.910774","0.036734674","21503.088","0.99998367","0.053223837","1.4743245","0.019515187","1.2542318","2.365361","717.20764","-0.29438087","-0.0305489","16.813053","71","956.1987","10.098425","46.01402657972101","-89.67126069969449",""
"2024-03-13 14:35:52","47.98818","84.38882","0.03645371","21626.672","0.9999849","0.052837405","1.084469","0.01747272","1.2443472","2.4160383","717.1811","-0.3258273","-0.054912318","16.805641","71","956.1633","10.081565","46.01401584928068","-89.67125769188726",""
"2024-03-13 14:35:54","52.216354","91.72427","0.041173846","19272.953","0.99998933","0.05937574","0.9944143","0.0158382","1.2375507","2.448364","717.19867","-0.32045498","-0.04417163","16.828444","71","956.18677","10.09781","46.01400953520599","-89.67125710144701",""
"2024-03-13 14:35:56","52.743427","92.63542","0.041689426","19014.855","0.99998987","0.06008939","0.969985","0.01558309","1.2364312","2.4536092","717.1996","-0.32099846","-0.043873023","16.83063","71","956.188","10.098895","46.014009186837605","-89.67126393978158",""
"2024-03-13 14:35:58","57.517044","100.775764","0.045587137","17416.787","0.99999934","0.06611122","1.8034661","0.01850386","1.2727929","2.5250368","717.20734","0.067067474","0.23764122","16.799292","71","956.1983","10.099739","46.01401274249463","-89.67126121872576",""
"2024-03-13 14:36:00","59.14385","102.76233","0.046595536","16917.234","1.0000014","0.066883594","2.1072671","0.01839425","0.27005297","2.7054524","717.21436","0.37796158","0.45704192","16.789839","71","956.2077","10.108374","46.01401266989371","-89.6712613387954",""
"2024-03-13 14:36:02","59.477448","103.24801","0.046829596","16813.531","1.000002","0.06716501","2.1698582","0.018493969","0.16600882","2.726961","717.21533","0.42483965","0.4903821","16.787622","71","956.209","10.109254","46.01400778920179","-89.67126386398567",""
"2024-03-13 14:36:04","59.684288","103.43226","0.04692742","16755.135","1.000003","0.06715121","2.3084893","0.022469157","0.06428552","2.847462","717.1892","0.83510244","0.77913755","16.79516","71","956.17413","10.100932","46.01400217710553","-89.6712618043638",""
"2024-03-13 14:36:06","59.754406","103.50389","0.046964314","16734.992","1.0000031","0.06716114","2.3324234","0.02286646","0.014813885","2.8666456","717.18677","0.8883125","0.81658614","16.795637","71","956.1709","10.100403","46.01400186601892","-89.67125881444007",""
"2024-03-13 14:36:08","59.66479","103.253334","0.04685291","16760.305","1.0000036","0.06710743","1.8661809","0.024599992","0.021484608","2.8875742","717.21387","1.172093","1.0163349","16.795975","71","956.2071","10.100028","46.01400176785312","-89.67126320670451",""
"2024-03-13 14:36:10","59.658524","103.21276","0.04683579","16762.064","1.0000037","0.0670859","2.62355","0.024253523","0.01709255","2.9054942","717.202","1.5605217","1.2897137","16.796","71","956.1912","10.108805","46.013997062236214","-89.67126426647968",""
"2024-03-13 14:36:12","59.65511","103.19987","0.04683019","16763.023","1.0000037","0.067081854","2.6848898","0.024276646","0.016321363","2.908099","717.20184","1.6111327","1.3253348","16.796","71","956.191","10.10972","46.01399968134661","-89.67126183628184",""
