"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 10:54:39"
"Time Offset = -05:00:00"
"Duration = 00:01:16"
"Readings = 39"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (ft) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 10:54:39","9.217745","16.222364","0.0060457997","109834.3","0.99996144","0.010384531","2.669219","5.012844","1.783926","2.3947306","717.0438","-0.49326676","-0.50939804","0","70","955.98035","12.0896635","46.041020429736314","-89.68624969021387",""
"2024-03-13 10:54:41","9.790393","17.146948","0.006468922","102257.766","0.99996346","0.011134898","3.5562263","6.487699","1.8227273","2.4753792","717.04333","-0.45777065","-0.4285584","0","70","955.97974","12.108657","46.04102005255067","-89.68624969021387",""
"2024-03-13 10:54:43","9.663673","16.870829","0.00634638","103508.43","0.9999655","0.010963453","3.3947606","5.3893704","1.86061","2.628082","717.0164","-0.4883509","-0.5022543","0","70","955.9437","12.109688","46.04101971727454","-89.68624960639484",""
"2024-03-13 10:54:45","9.304817","16.267113","0.0060716844","107501.336","0.99996424","0.010573624","2.6900465","4.288399","1.8405863","2.5895178","717.0143","-0.21805848","0.11814087","0","70","955.9409","12.127228","46.04101938199842","-89.68624935493774",""
"2024-03-13 10:54:47","9.254709","16.180483","0.0060323793","108057.65","0.9999641","0.010517314","2.5960763","4.1077156","1.8395351","2.5906374","717.013","-0.18725267","0.18870385","0","70","955.93915","12.129277","46.04101913054132","-89.68624901966162",""
"2024-03-13 10:54:49","10.208786","17.804148","0.008277504","82307.914","0.9999743","0.013688747","2.8537955","5.9480095","1.7470199","2.6640162","717.01337","0.09950659","0.85428226","0","70","956.02277","12.139154","46.04101883717471","-89.68624885202355",""
"2024-03-13 10:54:51","12.69676","21.749777","0.00875234","77723.17","0.9999774","0.014348526","2.731814","6.1379733","1.6744477","3.0237262","717.0533","0.3874467","1.5205151","0","70","956.0012","12.13092","46.04101862762714","-89.68624868438549",""
"2024-03-13 10:54:53","12.93646","22.045567","0.008803043","76834.03","0.9999791","0.014412953","2.4247675","7.3314896","1.6980438","3.339548","717.0567","0.6549198","2.1375544","0","70","956.0008","12.155777","46.04101841807955","-89.68624860056646",""
"2024-03-13 10:54:55","13.057888","22.227474","0.008816333","76678.54","0.9999794","0.0144304335","2.3818786","7.472664","1.6984925","3.3911111","717.0587","0.69681346","2.234257","0","70","955.99945","12.158382","46.04092443394161","-89.6861179896226",""
"2024-03-13 10:54:57","13.02439","22.128157","0.008785064","76779.03","0.99998015","0.01440656","2.6246622","7.722855","1.7435778","3.4581363","717.05835","1.2949803","3.614712","0","70","955.9997","12.16874","46.04092889753402","-89.68610544774326",""
"2024-03-13 10:54:59","13.054553","22.4944","0.008956874","75388.75","0.9999805","0.014623908","2.1511524","4.8937435","1.6709774","3.4911425","717.06494","1.6825124","4.510126","0","70","956.0085","12.17846","46.04093363692106","-89.6861037119072",""
"2024-03-13 10:55:01","13.057572","22.535095","0.008976054","75228.484","0.99998057","0.01464883","2.1059022","4.567236","1.6640697","3.4967916","717.06573","1.7505549","4.6672826","0","70","956.0095","12.179916","46.04093363692106","-89.6861037119072",""
