"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 11:45:09"
"Time Offset = -05:00:00"
"Duration = 00:01:00"
"Readings = 31"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 11:45:09","","9.80519","53.921963","93.27774","0.04217236","18551.305","0.99999994","0.060630534","0.5522543","2.7708235","716.1978","-0.074024394","0.13867873","-0.05251729","0.1798668","74","954.8523","14.680296",""
"2024-03-13 11:45:11","","10.095722","54.41989","94.00258","0.042521603","18378.57","1.000001","0.06110167","0.5048835","2.944834","716.19586","-0.07076572","0.14098145","-0.06425576","0.18","74","954.84973","14.68",""
"2024-03-13 11:45:13","","10.05746","54.649445","94.31637","0.042674318","18298.518","1.0000014","0.061305646","0.67685723","2.9673164","716.1958","-0.08255034","0.13253574","-0.05966978","0.17216809","74","954.8497","14.671298",""
"2024-03-13 11:45:15","","10.064265","54.68098","94.35808","0.042694725","18287.889","1.0000015","0.061332755","0.6917335","2.9754775","716.1958","-0.08345132","0.13188688","-0.059558548","0.17139778","74","954.8497","14.670442",""
"2024-03-13 11:45:17","","10.118474","54.726547","94.47772","0.0427483","18272.676","1.0000014","0.06141052","0.5841116","2.970428","716.189","-0.08531676","0.1313881","-0.0018376007","0.17112279","74","954.8407","14.661119",""
"2024-03-13 11:45:19","","10.228823","56.65557","98.12413","0.04444036","17654.092","1.0000011","0.06378069","0.6038356","2.9716833","716.1757","0.12631726","0.28023407","0.095892124","0.171","74","954.82294","14.668906",""
"2024-03-13 11:45:21","","10.242278","56.855263","98.50295","0.044616062","17590.043","1.0000011","0.064026915","0.6017476","2.971678","716.17413","0.14807805","0.29556653","0.10786846","0.171","74","954.8208","14.669419",""
"2024-03-13 11:45:23","","10.505282","58.150063","100.51507","0.04557531","17198.945","1.0000031","0.0653348","0.7847155","2.9438536","716.1736","0.469579","0.5217886","0.44114286","0.15506472","74","954.82007","14.687514",""
"2024-03-13 11:45:25","","10.535226","58.35306","100.85627","0.045736134","17136.205","1.0000032","0.06555658","0.80355364","2.941187","716.173","0.5094039","0.5498063","0.47741428","0.15350921","74","954.81934","14.68962",""
"2024-03-13 11:45:27","","10.442502","59.317947","101.80194","0.046226036","16858.832","1.0000068","0.066171266","0.91998786","3.085515","716.1594","0.87684834","0.8079358","0.6254735","0.1614011","74","954.8013","14.68988",""
"2024-03-13 11:45:29","","10.405219","59.391594","101.67031","0.04618051","16837.547","1.0000077","0.0660857","0.9127497","3.2209344","716.1652","1.1147584","0.97539765","0.78711164","0.16960192","74","954.80896","14.681283",""
"2024-03-13 11:45:31","","10.397891","59.432327","101.68993","0.046192933","16825.8","1.000008","0.06609845","0.91582257","3.2397041","716.16534","1.1513095","1.0011077","0.80817384","0.17073113","74","954.8091","14.680402",""
"2024-03-13 11:45:33","","10.45252","59.390358","101.4071","0.04607048","16844.979","1.0000085","0.06591461","0.8873346","3.2710469","716.2133","1.504022","1.2490867","1.0574327","0.16273351","74","954.8731","14.689184",""
