"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 11:48:47"
"Time Offset = -05:00:00"
"Duration = 00:01:56"
"Readings = 59"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 11:48:47","","10.117909","40.2668","71.77237","0.031922136","24856.8","0.9999694","0.05189434","0.70121145","2.0216348","716.2158","-0.12216844","0.10551904","-0.08589296","0.14478225","74","954.87646","14.309863",""
"2024-03-13 11:48:49","","10.034741","44.096153","78.53487","0.03509312","22704.28","0.99997276","0.051628","0.776704","2.0378106","716.26465","-0.13135876","0.098973036","-0.0923544","0.15207906","74","954.9415","14.318673",""
"2024-03-13 11:48:51","","10.031117","44.470184","79.19651","0.035403285","22497.074","0.99997306","0.05176658","0.78413457","2.037393","716.26776","-0.13306199","0.09776677","-0.0935519","0.15254162","74","954.9456","14.319554",""
"2024-03-13 11:48:53","","10.191044","44.87663","79.84033","0.0357102","22286.857","0.9999743","0.047602244","0.61419284","2.0716918","716.2903","-0.05629804","0.15174912","-0.039581463","0.15287872","74","954.97565","14.328861",""
"2024-03-13 11:48:55","","10.157","49.150154","87.6305","0.039343398","20377.297","0.99997526","0.05636776","0.7208156","2.0746121","716.2609","0.047542512","0.22487222","0.03342571","0.153","74","954.9366","14.338007",""
"2024-03-13 11:48:57","","10.159373","49.585682","88.421684","0.039712574","20182.85","0.99997544","0.05711308","0.7255175","2.07602","716.2586","0.060709797","0.23414211","0.042683236","0.153","74","954.9334","14.33923",""
"2024-03-13 11:48:59","","10.457384","55.23904","97.923004","0.044194274","18143.414","0.9999893","0.06502839","0.7996001","2.1833224","716.28314","0.30323893","0.4048004","0.2131982","0.14506978","74","954.9662","14.348559",""
"2024-03-13 11:49:01","","10.485536","55.96122","99.15937","0.044775914","17869.686","0.9999907","0.06615893","0.8114167","2.1940649","716.2844","0.33117443","0.42445967","0.2328388","0.14427638","74","954.9679","14.349804",""
"2024-03-13 11:49:03","","10.538079","58.80075","103.10317","0.04669336","17012.94","0.99999547","0.067146584","0.9621982","2.3486958","716.25806","0.4128412","0.4819199","0.29025623","0.14406179","74","954.93274","14.359102",""
"2024-03-13 11:49:05","","10.533233","59.415913","103.72072","0.047013193","16832.21","0.99999857","0.06760984","0.8742579","2.6184006","716.27625","0.59538645","0.6102544","0.41859835","0.13616113","74","954.957","14.368429",""
"2024-03-13 11:49:07","","10.534027","59.571175","103.91011","0.047107447","16786.11","0.99999905","0.06768342","0.8704102","2.6514158","716.27716","0.6166863","0.6252302","0.43357363","0.1353534","74","954.9581","14.369703",""
"2024-03-13 11:49:09","","10.67605","60.069874","104.20913","0.04728483","16647.46","1.0000025","0.06775082","0.99087757","2.7549527","716.2578","0.71752274","0.6959051","0.5044687","0.1512654","74","954.9324","14.396807",""
"2024-03-13 11:49:11","","10.665856","60.059937","104.03107","0.04721176","16650.08","1.0000033","0.06762642","1.1173403","2.8619053","716.26306","0.85374784","0.8669822","0.6755288","0.15232046","74","954.93933","14.407332",""
"2024-03-13 11:49:13","","10.669655","60.07576","104.02341","0.04721046","16645.65","1.0000036","0.06761533","1.1347417","2.875836","716.2629","0.87078375","0.88670903","0.69526124","0.15298733","74","954.9391","14.409316",""
"2024-03-13 11:49:15","","10.68537","60.164726","103.852516","0.04715122","16621.04","1.000005","0.06750414","1.1237097","2.9433422","716.2565","1.0871782","0.96377337","0.7724957","0.16098517","74","954.9306","14.418659",""
"2024-03-13 11:49:17","","10.686145","60.171555","103.827354","0.0471418","16619.148","1.0000052","0.067487784","1.1272063","2.953841","716.2561","1.1137826","0.9778778","0.78661585","0.16178545","74","954.9301","14.419922",""
"2024-03-13 11:49:19","","10.733113","60.066547","103.52768","0.047008716","16648.207","1.0000057","0.06729299","0.9877934","3.0182877","716.28345","1.1995381","1.1758134","0.98430246","0.17854673","74","954.96655","14.447598",""
"2024-03-13 11:49:21","","10.638327","60.099785","103.416275","0.046967186","16638.996","1.0000063","0.067220576","1.1232325","3.04267","716.23346","1.4665047","1.2396528","1.0481724","0.17946579","74","954.89984","14.440528",""
"2024-03-13 11:49:23","","10.630599","60.099174","103.39463","0.046958342","16639.164","1.0000064","0.06720651","1.1317469","3.0473669","716.2295","1.4957747","1.2530515","1.0615649","0.18014471","74","954.8946","14.440811",""
