"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 16:53:46"
"Time Offset = -05:00:00"
"Duration = 00:01:38"
"Readings = 50"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (ft) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 16:53:46","38.141457","67.9628","0.030138724","26271.734","0.99996215","0.04492553","1.4907326","0.0153366625","1.6291469","2.0332034","717.71796","-0.5014262","-0.53036284","0","90","956.879","10.600815","46.01310974665334","-89.67257062680503",""
"2024-03-13 16:53:48","39.263744","70.67319","0.031359427","25473.404","0.99995834","0.046013776","1.3824863","0.0139123695","1.5913898","1.822185","717.6983","-0.45997047","-0.4350874","0","90","956.8529","10.591348","46.01311190345258","-89.6725743774838",""
"2024-03-13 16:53:50","40.40366","73.01252","0.032433476","24754.91","0.9999553","0.04748758","1.3758367","0.018264044","1.5650527","1.6293397","717.735","-0.44927","-0.40999365","0","90","956.9018","10.598867","46.01311469032273","-89.6725723282107",""
"2024-03-13 16:53:52","40.57198","73.373436","0.03259826","24648.143","0.9999549","0.047686934","1.3724909","0.018732514","1.559977","1.5997424","717.73865","-0.4463119","-0.40313512","0","90","956.9066","10.599459","46.0131213656156","-89.67257328174144",""
"2024-03-13 16:53:54","40.49298","73.24749","0.032538205","24695.79","0.99995446","0.047610868","1.273747","0.016703788","1.5607636","1.5884353","717.6856","-0.2735687","-0.0036249086","0","90","956.836","10.590768","46.0131213656156","-89.67257328174144",""
"2024-03-13 16:53:56","42.808285","90.658516","0.04063565","20182.543","0.99995553","0.058928035","1.5399176","0.018930526","1.5952617","1.4185541","717.6825","-0.19340093","0.18158956","0","90","956.8577","10.590263","46.0131213656156","-89.67257328174144",""
"2024-03-13 16:53:58","43.065357","92.62558","0.04155044","19673.557","0.99995565","0.060206626","1.566064","0.019087125","1.599269","1.3992319","717.6799","-0.17725125","0.21891634","0","90","956.8572","10.589824","46.0131213656156","-89.67257328174144",""
"2024-03-13 16:54:00","55.19339","99.914","0.04504216","17971.14","0.9999734","0.0649441","2.2059143","0.021862706","1.6560873","1.4278547","717.702","0.06283243","0.77259374","0","90","956.8596","10.580627","46.0131213656156","-89.67257328174144",""
"2024-03-13 16:54:02","58.197247","103.425934","0.046765972","17152.705","0.999986","0.06722686","2.3673813","0.025387915","1.5992059","2.1282637","717.7165","0.26069748","1.2293271","0","90","956.87756","10.580157","46.0131213656156","-89.67257328174144",""
"2024-03-13 16:54:04","59.12048","103.803474","0.04701192","16916.488","0.99999833","0.06723138","2.3030734","0.027473368","1.6198756","2.4483573","717.72437","0.8063165","2.4890125","0.00773051","90","956.88763","10.57141","46.013130626464886","-89.67255543844028",""
"2024-03-13 16:54:06","59.29811","103.95495","0.04709382","16863.496","1.0000002","0.06730109","2.2990856","0.02784645","1.6199446","2.513229","717.72577","0.87804264","2.6546075","0.008652992","90","956.8895","10.570385","46.01313050736226","-89.67255549108893",""
"2024-03-13 16:54:08","59.45767","103.31042","0.046852533","16818.715","1.0000015","0.06712984","2.2164698","0.051381852","1.5604768","2.717789","717.7396","1.0735989","3.1060166","0.0007036101","90","956.90796","10.570052","46.01313050736226","-89.67255549108893",""
"2024-03-13 16:54:10","59.543396","103.191696","0.04681431","16794.484","1.0000027","0.06706763","2.1214182","0.03862665","1.5450429","2.8478804","717.76013","1.2814839","3.5863214","0.00022355","90","956.9354","10.561266","46.01313050736226","-89.67255549108893",""
"2024-03-13 16:54:12","59.50128","102.96515","0.046717994","16806.363","1.0000035","0.06688055","2.1817393","0.037563935","1.5647923","2.8967519","717.7435","1.6264421","4.3823266","0","90","956.9132","10.560413","46.01313050736226","-89.67255549108893",""
"2024-03-13 16:54:14","59.498257","102.93664","0.046706125","16807.217","1.0000036","0.06685632","2.1860461","0.036831558","1.5669692","2.9062924","717.7422","1.6749893","4.494373","0","90","956.9114","10.559987","46.01313050736226","-89.67255549108893",""
"2024-03-13 16:54:16","59.51539","102.777275","0.04664359","16802.191","1.0000044","0.06680069","2.1867275","0.038801562","1.5860512","2.9408867","717.74115","1.8660423","4.935703","0","90","956.91907","10.56","46.01312447835395","-89.67256349483527",""
"2024-03-13 16:54:18","59.523758","102.74001","0.046629366","16799.994","1.0000046","0.06677945","2.0229163","0.038960777","1.5947425","2.9640439","717.7279","2.0143893","5.278937","0","90","956.89343","10.55134","46.01312447835395","-89.67256349483527",""
"2024-03-13 16:54:20","59.525627","102.73","0.046625514","16799.477","1.0000046","0.06677539","2.003484","0.039058726","1.5964415","2.9680316","717.7264","2.0382473","5.3341165","0","90","956.89087","10.550325","46.01312447835395","-89.67256349483527",""
"2024-03-13 16:54:22","59.5193","102.63547","0.046586495","16801.273","1.000005","0.06671305","1.8290114","0.07655053","1.529863","3.0048487","717.7259","2.2437608","5.8079033","0","90","956.8898","10.540732","46.01311491391921","-89.67256263289087",""
"2024-03-13 16:54:24","59.53974","102.571","0.046562616","16792.35","1.0000055","0.06667478","2.5735924","0.079138614","1.6133814","3.035034","717.746","2.5142386","6.4318776","0","90","956.9164","10.540184","46.01311491391921","-89.67256263289087",""
"2024-03-13 16:54:26","59.52613","102.47929","0.046523917","16798.953","1.0000058","0.06661199","4.1179323","0.0909423","1.6141133","3.0420282","717.7412","2.7348964","6.9420166","0","90","956.9101","10.54","46.01311212689907","-89.67256221488967",""
"2024-03-13 16:54:28","59.52532","102.46623","0.046518534","16799.39","1.0000058","0.066603266","4.3327513","0.09228577","1.6177428","3.0438666","717.74146","2.7708907","7.025186","0","90","956.9104","10.54","46.01310863309937","-89.67256396229483",""
"2024-03-13 16:54:30","59.53285","102.393196","0.04648972","16797.43","1.0000062","0.066555604","3.3132048","0.13295463","1.6017424","3.0833375","717.77545","2.9269373","7.385724","0","90","956.95575","10.54","46.0131094472104","-89.67256960426924",""
"2024-03-13 16:54:32","59.547314","102.41054","0.046498347","16793.37","1.0000062","0.06656685","2.9198365","0.23480019","1.5917354","3.086395","717.7314","3.183528","7.978014","0","90","956.89703","10.531206","46.0131119876743","-89.6725711107137",""
"2024-03-13 16:54:34","59.548412","102.39282","0.04646726","16793.953","1.0000066","0.06651746","2.5589566","0.09288983","1.5875578","3.0925758","717.72797","3.3213053","8.295672","0","90","956.93463","10.53039","46.0131119876743","-89.6725711107137",""
"2024-03-13 16:54:36","59.549057","102.39173","0.046463966","16793.88","1.0000066","0.06651214","2.5054464","0.07931418","1.5867487","3.093231","717.72565","3.3469968","8.35493","0","90","956.9367","10.529955","46.013119487360385","-89.67257327868415",""
"2024-03-13 16:54:38","59.534687","102.27724","0.046440534","16797.016","1.0000067","0.066476576","2.691652","0.22203769","1.6039729","3.1104248","717.74634","3.4725175","8.644458","0","90","956.92096","10.520913","46.013119487360385","-89.67257327868415",""
