"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 11:18:05"
"Time Offset = -05:00:00"
"Duration = 00:01:14"
"Readings = 38"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 11:18:05","","9.985282","58.516502","98.24458","0.044687703","17089.29","1.000011","0.063877344","0.39156532","3.8606045","716.0232","-0.028862556","0.1721344","-0.019201703","0.108","74","954.6288","15.37","46.01313822","-89.67253361",""
"2024-03-13 11:18:07","","10.008812","58.681988","98.61791","0.04485792","17041.068","1.000011","0.06410795","0.5407427","3.8015676","716.0495","-0.027280316","0.17276068","-0.018805996","0.108","74","954.6557","15.37","46.01313822","-89.67253361",""
"2024-03-13 11:18:09","","10.017115","58.71598","98.692345","0.04489196","17031.117","1.000011","0.064147085","0.5516457","3.7941844","716.05225","-0.02628633","0.17292522","-0.018655537","0.108","74","954.6588","15.37","46.01313822","-89.67253361",""
"2024-03-13 11:18:11","","10.057825","58.714745","98.70746","0.04522105","16934.19","1.0000111","0.06461663","0.46909562","3.787499","715.9713","0.09045322","0.25524262","0.063594945","0.108","74","954.55054","15.351848","46.01313822","-89.67253361",""
"2024-03-13 11:18:13","","10.100296","59.301846","99.85625","0.04546778","16851.658","1.0000112","0.06496051","0.3670752","3.7368546","716.0372","0.33583775","0.42672253","0.23611742","0.10025368","74","954.63824","15.359249","46.01313822","-89.67253361",""
"2024-03-13 11:18:15","","10.1062155","59.363197","99.97686","0.04550505","16839.643","1.0000112","0.06501272","0.35315034","3.7314126","716.0412","0.3656131","0.44754934","0.2570516","0.099442974","74","954.6436","15.359388","46.01313822","-89.67253361",""
"2024-03-13 11:18:17","","10.189866","59.63398","100.4378","0.045812756","16731.715","1.0000116","0.065438","0.5192135","3.7298777","716.00433","0.78446627","0.74304765","0.5515347","0.09913739","74","954.5944","15.350914","46.01313822","-89.67253361",""
"2024-03-13 11:18:19","","10.117721","59.882393","100.818726","0.045897122","16695.012","1.0000117","0.06555038","0.6460283","3.7262135","715.98975","1.023143","0.9107695","0.71934116","0.09134129","74","954.575","15.333355","46.01313822","-89.67253361",""
"2024-03-13 11:18:21","","10.112723","59.916283","100.871445","0.045915958","16687.64","1.0000117","0.06557595","0.6655378","3.725929","715.9867","1.0621723","0.9382386","0.7467814","0.09052163","74","954.5709","15.331156","46.01313822","-89.67253361",""
"2024-03-13 11:18:23","","10.25361","59.982918","101.00865","0.04597425","16670.734","1.0000117","0.06572861","0.7595112","3.733448","716.02625","1.4879193","1.2377195","1.0461115","0.082116514","74","954.62366","15.321412","46.01313822","-89.67253361",""
