"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 10:20:48"
"Time Offset = -05:00:00"
"Duration = 00:03:52"
"Readings = 117"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 10:20:48","","7.714622","57.168964","99.61119","0.045099247","17493.807","0.9999981","0.06474727","0.40345514","2.692012","715.81976","-0.058847696","0.15020454","-0.04137405","0.037194684","75","954.3483","9.302932","46.01381163","-89.67188713",""
"2024-03-13 10:20:50","","7.713005","57.225098","99.701454","0.045142073","17476.271","0.99999815","0.06480594","0.39829338","2.6943312","715.82","-0.056199413","0.1520815","-0.039512124","0.036875244","75","954.3487","9.302069","46.01381163","-89.67188713",""
"2024-03-13 10:20:52","","7.711388","57.281235","99.79171","0.0451849","17458.736","0.9999983","0.064864606","0.3931316","2.6966505","715.82025","-0.053551134","0.15395847","-0.037650198","0.036555804","75","954.34906","9.301205","46.01380994","-89.6718706",""
"2024-03-13 10:20:54","","7.7097716","57.337368","99.88197","0.04522772","17441.201","0.99999833","0.06492328","0.38796985","2.6989698","715.82056","-0.050902855","0.15583545","-0.03578827","0.036236364","75","954.3494","9.300342","46.01380994","-89.6718706",""
"2024-03-13 10:20:56","","7.6408195","58.03961","100.720184","0.04564588","17230.814","1.000001","0.065468125","0.43517885","2.8136334","715.79456","-0.10431789","0.11825992","-0.07334278","0.036250334","75","954.3147","9.283207","46.01380994","-89.6718706",""
"2024-03-13 10:20:58","","7.636541","58.094875","100.7979","0.045683537","17213.895","1.0000011","0.06551864","0.43489847","2.8191926","715.7936","-0.10554478","0.11740696","-0.07420537","0.036113434","75","954.3135","9.282196","46.01380994","-89.6718706",""
"2024-03-13 10:21:00","","7.6322627","58.15014","100.8756","0.04572119","17196.977","1.0000012","0.06556915","0.43461806","2.8247519","715.79266","-0.10677167","0.11655399","-0.07506796","0.03597653","75","954.3122","9.281186","46.01380994","-89.6718706",""
"2024-03-13 10:21:02","","7.627984","58.205402","100.953316","0.045758843","17180.059","1.0000014","0.06561966","0.43433765","2.830311","715.7917","-0.10799856","0.115701035","-0.07593055","0.035839625","75","954.3109","9.280176","46.01379999","-89.67186844",""
"2024-03-13 10:21:04","","7.7178106","57.264935","99.25126","0.04496478","17463.213","1.0000012","0.06451332","0.3953814","2.8518722","715.8112","0.13145186","0.28404382","0.09241986","0.036","75","954.337","9.280543","46.01379999","-89.67186844",""
"2024-03-13 10:21:06","","7.720243","57.239952","99.19825","0.044940535","17470.74","1.0000012","0.06447886","0.3945034","2.8548048","715.8116","0.14036343","0.29030892","0.09868531","0.036","75","954.3374","9.28024","46.01380988","-89.67187568",""
"2024-03-13 10:21:08","","7.722676","57.214966","99.14523","0.04491629","17478.268","1.0000012","0.0644444","0.3936254","2.8577373","715.8119","0.14927498","0.29657403","0.10495076","0.036","75","954.3379","9.279938","46.01382008","-89.67187253",""
"2024-03-13 10:21:10","","7.7251086","57.18998","99.09222","0.044892047","17485.795","1.0000013","0.06440994","0.3927474","2.86067","715.81226","0.15818654","0.30283913","0.11121621","0.036","75","954.3383","9.279635","46.01382008","-89.67187253",""
"2024-03-13 10:21:12","","7.823534","59.355667","102.23527","0.046406075","16850.553","1.0000055","0.06645293","0.5860131","3.0400555","715.81274","0.97265023","0.874895","0.6838412","0.036","75","954.3389","9.262541","46.01382058","-89.6718545",""
"2024-03-13 10:21:14","","7.8290377","59.42825","102.33458","0.046454374","16829.377","1.0000056","0.06651748","0.5931782","3.0478504","715.81305","1.0099869","0.90112215","0.7100915","0.036","75","954.3394","9.26183","46.01383314","-89.67186292",""
"2024-03-13 10:21:16","","7.834541","59.50083","102.43389","0.046502676","16808.201","1.0000058","0.06658203","0.6003433","3.055645","715.8134","1.0473235","0.92734927","0.73634166","0.036","75","954.33984","9.26112","46.01383314","-89.67186292",""
"2024-03-13 10:21:18","","7.840044","59.573414","102.5332","0.046550978","16787.025","1.000006","0.06664658","0.60750836","3.0634398","715.8137","1.08466","0.95357645","0.7625919","0.036","75","954.34033","9.26041","46.01383142","-89.67184697",""
"2024-03-13 10:21:20","","7.891769","59.6319","102.2995","0.04646244","16770.328","1.0000072","0.06649467","0.8144143","3.1628616","715.84607","2.5938163","2.0150325","1.8236344","0.036","75","954.3834","9.251762","46.01383142","-89.67184697",""
"2024-03-13 10:21:22","","7.8956656","59.671814","102.34412","0.046484936","16758.645","1.0000074","0.06652368","0.82617927","3.1701193","715.84735","2.669534","2.068274","1.8768692","0.036","75","954.3852","9.251104","46.01383142","-89.67184697",""
"2024-03-13 10:21:24","","7.8995624","59.71173","102.38874","0.046507437","16746.96","1.0000075","0.06655268","0.83794415","3.1773772","715.8487","2.7452514","2.1215155","1.9301039","0.036","75","954.38696","9.250446","46.01383142","-89.67184697",""
"2024-03-13 10:21:26","","7.804993","59.735878","102.2596","0.046457507","16740.361","1.0000081","0.066468745","1.0241668","3.2282603","715.82404","3.772569","2.8439562","2.6523802","0.036","75","954.35406","9.233597","46.01383142","-89.67184697",""
"2024-03-13 10:21:28","","7.801938","59.738266","102.25072","0.046454158","16739.691","1.0000081","0.06646297","1.0354989","3.232127","715.82355","3.8412902","2.8922858","2.700696","0.036","75","954.3534","9.232738","46.01382254","-89.67183554",""
"2024-03-13 10:21:30","","7.7988825","59.74065","102.241844","0.04645081","16739.023","1.0000081","0.0664572","1.046831","3.2359936","715.82306","3.9100115","2.9406152","2.749012","0.036","75","954.3528","9.231878","46.01382254","-89.67183554",""
"2024-03-13 10:21:32","","7.7958274","59.743034","102.23296","0.046447456","16738.354","1.0000082","0.06645143","1.058163","3.23986","715.8226","3.9787328","2.9889448","2.7973278","0.036","75","954.3521","9.231019","46.01382254","-89.67183554",""
"2024-03-13 10:21:34","","7.9678454","59.750294","102.12752","0.046405304","16736.32","1.0000085","0.06638289","1.312863","3.275182","715.82825","4.6449647","3.4573653","3.2657354","0.051162377","75","954.3597","9.213936","46.01382254","-89.67183554",""
"2024-03-13 10:21:36","","7.9734597","59.751244","102.12118","0.046402827","16736.055","1.0000085","0.06637877","1.3268261","3.2775662","715.82806","4.6908436","3.4896245","3.2979915","0.05180084","75","954.35944","9.212923","46.01382254","-89.67183554",""
"2024-03-13 10:21:38","","7.979074","59.75219","102.11484","0.04640035","16735.787","1.0000086","0.06637465","1.3407893","3.2799504","715.8279","4.7367225","3.521884","3.3302476","0.052439302","75","954.3592","9.21191","46.01382254","-89.67183554",""
"2024-03-13 10:21:40","","7.9846883","59.75314","102.108505","0.04639787","16735.521","1.0000086","0.06637053","1.3547524","3.2823346","715.8277","4.7826014","3.5541434","3.3625035","0.05307777","75","954.3589","9.210898","46.01382254","-89.67183554",""
