"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-12 17:00:44"
"Time Offset = -05:00:00"
"Duration = 00:00:56"
"Readings = 29"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-12 17:00:44","","10.220204","11.346219","18.694256","0.007236501","88052.19","0.99997926","0.012160473","5.793831","4.34987","710.40924","-0.55154985","-0.19618273","-0.38777813","0.6119523","79","947.1349","16.211395",""
"2024-03-12 17:00:46","","10.514071","11.482418","18.898502","0.0073268595","87066.12","0.9999791","0.012286827","6.5495048","4.4476795","710.4531","-0.54497176","-0.19153549","-0.3831533","0.612","79","947.1934","16.219303",""
"2024-03-12 17:00:48","","10.245339","11.570217","19.042477","0.00737552","86519.48","0.99997896","0.012354457","6.001585","4.4526787","710.4178","-0.53882927","-0.18731803","-0.37883466","0.60437864","79","947.1463","16.21963",""
"2024-03-12 17:00:50","","10.226571","11.584903","19.066275","0.0073847026","86418.57","0.9999789","0.012367266","5.968589","4.456497","710.4156","-0.53802633","-0.18676415","-0.37827015","0.60350364","79","947.1434","16.220045",""
"2024-03-12 17:00:52","","10.430941","11.6563015","19.150942","0.0074411626","85799.94","0.9999787","0.012445788","6.631327","4.4842143","710.38635","-0.48691237","-0.15090181","-0.3423335","0.61123514","79","947.10443","16.229012",""
"2024-03-12 17:00:54","","10.386959","12.483021","20.478163","0.008057262","80174.945","0.99997884","0.013309929","6.899833","4.555197","710.40955","-0.2273264","0.03165411","0.07711168","0.603985","79","947.1353","16.221094",""
"2024-03-12 17:00:56","","10.390851","12.579091","20.631237","0.00812903","79516.09","0.99997884","0.013410566","6.9577293","4.564319","710.4112","-0.19601253","0.05367305","0.12595938","0.6034851","79","947.1376","16.22054",""
"2024-03-12 17:00:58","","10.738637","13.194284","21.580662","0.008571722","75841.68","0.9999785","0.014027431","7.957856","4.678548","710.41943","0.49463642","0.53934556","0.36942467","0.6112937","79","947.1485","16.220087",""
"2024-03-12 17:01:00","","10.875929","13.255315","21.775764","0.008658198","75450.234","0.99997973","0.014154247","10.031654","4.651563","710.433","0.83271956","0.7771039","0.59347475","0.6039932","79","947.1666","16.22",""
"2024-03-12 17:01:02","","10.904645","13.283566","21.830261","0.008683134","75280.3","0.99997985","0.01418967","10.297093","4.652846","710.4347","0.89575833","0.821435","0.6263017","0.6035197","79","947.1689","16.22",""
"2024-03-12 17:01:04","","10.96623","13.266397","21.844913","0.008687941","75378.734","0.9999803","0.014223106","10.629641","4.452568","710.46246","1.2181519","1.2801255","1.088751","0.60309285","79","947.2059","16.22",""
"2024-03-12 17:01:06","","11.216398","13.277342","21.921846","0.008720873","75316.28","0.9999809","0.014251802","9.837545","4.403218","710.4645","2.0227187","1.6389045","1.447383","0.6108574","79","947.1911","16.22873",""
"2024-03-12 17:01:08","","11.246375","13.278181","21.931057","0.008724778","75311.52","0.99998105","0.014256296","9.756424","4.390506","710.4657","2.1236954","1.6954018","1.5038744","0.6117323","79","947.1908","16.229702",""
"2024-03-12 17:01:10","","10.973841","13.278663","21.945091","0.008730661","75308.79","0.99998116","0.014264391","9.833962","4.3275914","710.4515","2.5356774","1.975188","1.7835567","0.61197186","79","947.18976","16.229969",""
"2024-03-12 17:01:12","","11.137605","13.261053","21.93444","0.008724829","75408.81","0.9999813","0.014265131","8.321636","4.2984056","710.4836","3.2769272","2.4951935","2.3039093","0.612","79","947.2335","16.23",""
