"Location Properties"
"Location Name = Device Location"
""
"Report Properties"
"Start Time = 2024-03-13 12:06:54"
"Time Offset = -05:00:00"
"Duration = 00:03:56"
"Readings = 119"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804550"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 868976"
""
""
"Date Time","Turbidity (NTU) (803671)","BGA-PC Fluorescence (RFU) (797015)","Actual Conductivity (µS/cm) (803397)","Specific Conductivity (µS/cm) (803397)","Salinity (PSU) (803397)","Resistivity (Ω⋅cm) (803397)","Density (g/cm³) (803397)","Total Dissolved Solids (ppt) (803397)","Chlorophyll-a Fluorescence (RFU) (804408)","Temperature (°C) (804550)","Barometric Pressure (mm Hg) (804550)","Pressure (psi) (785112)","Depth (m) (785112)","Surface Elevation (m) (785112)","External Voltage (V) (804550)","Battery Capacity (%) (804550)","Barometric Pressure (mbar) (868976)","Temperature (°C) (868976)","Marked"
"2024-03-13 12:06:54","","10.334127","42.225685","71.36536","0.03197554","23685.361","0.99999976","0.044615824","0.22277158","3.6194835","716.3524","-0.24250573","0.01862674","-0.1704985","0.153","74","955.05853","16.596962",""
"2024-03-13 12:06:56","","10.352164","42.25431","71.41868","0.03200043","23665.834","0.99999976","0.044365656","0.22518124","3.6187","716.3531","-0.24836366","0.014403464","-0.17461704","0.153","74","955.0594","16.59979",""
"2024-03-13 12:06:58","","10.449516","40.810337","69.02148","0.03086618","24506.68","0.9999988","0.04469799","0.14961858","3.6079042","716.3327","-0.18718283","0.058390588","-0.13160263","0.153","74","955.0323","16.636303",""
"2024-03-13 12:07:00","","10.589335","40.459053","68.52146","0.030624453","24717.889","1.0000024","0.052239835","0.1789727","3.5588198","716.3702","-0.14485049","0.08946835","-0.101840034","0.153","74","955.0823","16.681696",""
"2024-03-13 12:07:02","","10.606619","40.378002","68.39525","0.03056422","24765.818","1.0000027","0.05301357","0.1794907","3.5535102","716.3732","-0.13839005","0.09417825","-0.09729789","0.153","74","955.0863","16.687475",""
"2024-03-13 12:07:04","","10.647278","54.468876","92.699936","0.041995123","18567.553","1.0000068","0.061127882","0.31117132","3.4855258","716.36163","-0.15263565","0.08406838","-0.10731354","0.153","74","955.07086","16.706728",""
"2024-03-13 12:07:06","","10.873211","56.898247","96.713196","0.0438923","17667.664","1.0000085","0.06376806","0.3143731","3.4568737","716.3047","0.03403996","0.21538772","0.023932476","0.153","74","954.99493","16.692339",""
"2024-03-13 12:07:08","","10.897716","57.60606","97.91518","0.044458646","17373.861","1.0000087","0.06427786","0.31880218","3.451863","716.2982","0.053004425","0.22872128","0.03726582","0.153","74","954.98627","16.6913",""
"2024-03-13 12:07:10","","10.992067","59.26974","100.45781","0.045672826","16874.383","1.0000104","0.06535913","0.33737618","3.5003607","716.3081","0.16696489","0.30861637","0.117388","0.153","74","954.9994","16.699251",""
"2024-03-13 12:07:12","","11.010157","59.4765","100.77459","0.045824036","16813.352","1.0000106","0.065533824","0.3388212","3.504408","716.3068","0.18576634","0.32181466","0.13060674","0.153","74","954.9978","16.699377",""
